study_accession	secondary_study_accession	sample_accession	secondary_sample_accession	experiment_accession	run_accession	submission_accession	tax_id	scientific_name	instrument_platform	instrument_model	library_name	nominal_length	library_layout	library_strategy	library_source	library_selection	read_count	base_count	center_name	first_public	last_updated	experiment_title	study_title	study_alias	experiment_alias	run_alias	fastq_bytes	fastq_md5	fastq_ftp	fastq_aspera	fastq_galaxy	submitted_bytes	submitted_md5	submitted_ftp	submitted_aspera	submitted_galaxy	submitted_format	sra_bytes	sra_md5	sra_ftp	sra_aspera	sra_galaxy	cram_index_ftp	cram_index_aspera	cram_index_galaxy	sample_alias	broker_name	sample_title	nominal_sdev	first_created
PRJEB7949	ERP008951	SAMEA3170879	ERS625316	ERX640089	ERR695608	ERA392763	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2500	HEALTHY 6_1	450	PAIRED	WGS	GENOMIC	RANDOM	14150754	4273527708	CUSB-HM	2015-09-01	2018-11-16	Illumina HiSeq 2500 paired end sequencing	The fecal microbiome was studied in a group of IBD suffers and compared to a control group's fecal microbiome	ena-STUDY-CUSB-HM-08-12-2014-14:57:19:510-27	ena-EXPERIMENT-CUSB-HM-08-12-2014-14:57:13:064-11	ena-RUN-CUSB-HM-08-12-2014-14:57:13:064-11	1624805484;1651313327	2c0abc41c3cea46d3c2da9156cf3ecbd;603344644f116aca77020307b910fbb3	ftp.sra.ebi.ac.uk/vol1/fastq/ERR695/ERR695608/ERR695608_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR695/ERR695608/ERR695608_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR695/ERR695608/ERR695608_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR695/ERR695608/ERR695608_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR695/ERR695608/ERR695608_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR695/ERR695608/ERR695608_2.fastq.gz	1853727354;1860663086	798149737776740524b9d9a7b3ac4934;cfa2b03d2eef76dec24a2b93dccccbcf	ftp.sra.ebi.ac.uk/vol1/run/ERR695/ERR695608/911_LIB6637_LDI6155_CAGATC_L001_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR695/ERR695608/911_LIB6637_LDI6155_CAGATC_L001_R2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR695/ERR695608/911_LIB6637_LDI6155_CAGATC_L001_R1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/run/ERR695/ERR695608/911_LIB6637_LDI6155_CAGATC_L001_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR695/ERR695608/911_LIB6637_LDI6155_CAGATC_L001_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR695/ERR695608/911_LIB6637_LDI6155_CAGATC_L001_R2.fastq.gz	FASTQ;FASTQ	2609997890	9b0940da93f47efe8fbf1ffef6c0ea5a	ftp.sra.ebi.ac.uk/vol1/err/ERR695/ERR695608	fasp.sra.ebi.ac.uk:/vol1/err/ERR695/ERR695608	ftp.sra.ebi.ac.uk/vol1/err/ERR695/ERR695608				IBD_healthy_study_11		Analysis of the IBD microbiome.	0	2014-12-08
PRJEB7949	ERP008951	SAMEA3170880	ERS625317	ERX640090	ERR695609	ERA392763	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2500	HEALTHY 6_2	450	PAIRED	WGS	GENOMIC	RANDOM	14267542	4308797684	CUSB-HM	2015-09-01	2018-11-16	Illumina HiSeq 2500 paired end sequencing	The fecal microbiome was studied in a group of IBD suffers and compared to a control group's fecal microbiome	ena-STUDY-CUSB-HM-08-12-2014-14:57:19:510-27	ena-EXPERIMENT-CUSB-HM-08-12-2014-14:57:13:064-12	ena-RUN-CUSB-HM-08-12-2014-14:57:13:064-12	1639183580;1668212263	4191fd3ea5f0b8f1c55f309cbca07451;a4541a3da809e574ecdd381e932b7b77	ftp.sra.ebi.ac.uk/vol1/fastq/ERR695/ERR695609/ERR695609_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR695/ERR695609/ERR695609_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR695/ERR695609/ERR695609_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR695/ERR695609/ERR695609_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR695/ERR695609/ERR695609_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR695/ERR695609/ERR695609_2.fastq.gz	1869853123;1879471445	1315a67ab47e632ee50e328080a766ad;59a3d0a4dea7c50b3c75bf0f9cf73531	ftp.sra.ebi.ac.uk/vol1/run/ERR695/ERR695609/911_LIB6637_LDI6155_CAGATC_L002_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR695/ERR695609/911_LIB6637_LDI6155_CAGATC_L002_R2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR695/ERR695609/911_LIB6637_LDI6155_CAGATC_L002_R1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/run/ERR695/ERR695609/911_LIB6637_LDI6155_CAGATC_L002_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR695/ERR695609/911_LIB6637_LDI6155_CAGATC_L002_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR695/ERR695609/911_LIB6637_LDI6155_CAGATC_L002_R2.fastq.gz	FASTQ;FASTQ	2635197079	5ef6e21acd6e5d90f77ac497f355a5d3	ftp.sra.ebi.ac.uk/vol1/err/ERR695/ERR695609	fasp.sra.ebi.ac.uk:/vol1/err/ERR695/ERR695609	ftp.sra.ebi.ac.uk/vol1/err/ERR695/ERR695609				IBD_healthy_study_12		Analysis of the IBD microbiome.	0	2014-12-08
PRJEB7949	ERP008951	SAMEA3170881	ERS625318	ERX640091	ERR695610	ERA392763	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2500	HEALTHY 7_1	450	PAIRED	WGS	GENOMIC	RANDOM	10965590	3311608180	CUSB-HM	2015-09-01	2018-11-16	Illumina HiSeq 2500 paired end sequencing	The fecal microbiome was studied in a group of IBD suffers and compared to a control group's fecal microbiome	ena-STUDY-CUSB-HM-08-12-2014-14:57:19:510-27	ena-EXPERIMENT-CUSB-HM-08-12-2014-14:57:13:064-13	ena-RUN-CUSB-HM-08-12-2014-14:57:13:065-13	1254985660;1268915936	ffe5a5f6b99666d4e772ac29bc387e71;0ef474305dcf2ffc494421a928f451f7	ftp.sra.ebi.ac.uk/vol1/fastq/ERR695/ERR695610/ERR695610_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR695/ERR695610/ERR695610_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR695/ERR695610/ERR695610_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR695/ERR695610/ERR695610_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR695/ERR695610/ERR695610_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR695/ERR695610/ERR695610_2.fastq.gz	1433756709;1429840732	f427a3fa32adb97a781049a167cf0a5c;9383f8b6e9fce1768e1d9c31d9cf7a5c	ftp.sra.ebi.ac.uk/vol1/run/ERR695/ERR695610/911_LIB6638_LDI6156_GATCAG_L001_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR695/ERR695610/911_LIB6638_LDI6156_GATCAG_L001_R2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR695/ERR695610/911_LIB6638_LDI6156_GATCAG_L001_R1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/run/ERR695/ERR695610/911_LIB6638_LDI6156_GATCAG_L001_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR695/ERR695610/911_LIB6638_LDI6156_GATCAG_L001_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR695/ERR695610/911_LIB6638_LDI6156_GATCAG_L001_R2.fastq.gz	FASTQ;FASTQ	2006979691	0bc4da74cd1b87660f4101b806ecd313	ftp.sra.ebi.ac.uk/vol1/err/ERR695/ERR695610	fasp.sra.ebi.ac.uk:/vol1/err/ERR695/ERR695610	ftp.sra.ebi.ac.uk/vol1/err/ERR695/ERR695610				IBD_healthy_study_13		Analysis of the IBD microbiome.	0	2014-12-08
PRJEB7949	ERP008951	SAMEA3170882	ERS625319	ERX640092	ERR695611	ERA392763	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2500	HEALTHY 7_2	450	PAIRED	WGS	GENOMIC	RANDOM	10930669	3301062038	CUSB-HM	2015-09-01	2018-11-16	Illumina HiSeq 2500 paired end sequencing	The fecal microbiome was studied in a group of IBD suffers and compared to a control group's fecal microbiome	ena-STUDY-CUSB-HM-08-12-2014-14:57:19:510-27	ena-EXPERIMENT-CUSB-HM-08-12-2014-14:57:13:065-14	ena-RUN-CUSB-HM-08-12-2014-14:57:13:065-14	1253238417;1269179926	39452340ae85952979d6f69173129008;aa8e43f359ff654414017be72e182aab	ftp.sra.ebi.ac.uk/vol1/fastq/ERR695/ERR695611/ERR695611_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR695/ERR695611/ERR695611_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR695/ERR695611/ERR695611_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR695/ERR695611/ERR695611_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR695/ERR695611/ERR695611_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR695/ERR695611/ERR695611_2.fastq.gz	1431329020;1429558860	1596ceb721a759631d5a1e20c5fda07c;1dbc62e2f2631d1060b60a082aa12f94	ftp.sra.ebi.ac.uk/vol1/run/ERR695/ERR695611/911_LIB6638_LDI6156_GATCAG_L002_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR695/ERR695611/911_LIB6638_LDI6156_GATCAG_L002_R2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR695/ERR695611/911_LIB6638_LDI6156_GATCAG_L002_R1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/run/ERR695/ERR695611/911_LIB6638_LDI6156_GATCAG_L002_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR695/ERR695611/911_LIB6638_LDI6156_GATCAG_L002_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR695/ERR695611/911_LIB6638_LDI6156_GATCAG_L002_R2.fastq.gz	FASTQ;FASTQ	2006179111	a5b6d7193b1e62307999b3f7c4950326	ftp.sra.ebi.ac.uk/vol1/err/ERR695/ERR695611	fasp.sra.ebi.ac.uk:/vol1/err/ERR695/ERR695611	ftp.sra.ebi.ac.uk/vol1/err/ERR695/ERR695611				IBD_healthy_study_14		Analysis of the IBD microbiome.	0	2014-12-08
PRJEB7949	ERP008951	SAMEA3170883	ERS625320	ERX640093	ERR695612	ERA392763	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2500	HEALTHY 8_1	450	PAIRED	WGS	GENOMIC	RANDOM	6922157	2090491414	CUSB-HM	2015-09-01	2018-11-16	Illumina HiSeq 2500 paired end sequencing	The fecal microbiome was studied in a group of IBD suffers and compared to a control group's fecal microbiome	ena-STUDY-CUSB-HM-08-12-2014-14:57:19:510-27	ena-EXPERIMENT-CUSB-HM-08-12-2014-14:57:13:065-15	ena-RUN-CUSB-HM-08-12-2014-14:57:13:066-15	675781336;618791189	af1ff47366423b375999d5c77a55f854;a810ebb1812086d02f789f3daa06479a	ftp.sra.ebi.ac.uk/vol1/fastq/ERR695/ERR695612/ERR695612_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR695/ERR695612/ERR695612_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR695/ERR695612/ERR695612_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR695/ERR695612/ERR695612_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR695/ERR695612/ERR695612_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR695/ERR695612/ERR695612_2.fastq.gz	785437903;721078740	ed87ad3ccff47ab6e3fb8fa2c16b8446;4062bfd1cc664ed916f88cb9ce8abb43	ftp.sra.ebi.ac.uk/vol1/run/ERR695/ERR695612/911_LIB6639_LDI6157_ATGTCA_L001_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR695/ERR695612/911_LIB6639_LDI6157_ATGTCA_L001_R2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR695/ERR695612/911_LIB6639_LDI6157_ATGTCA_L001_R1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/run/ERR695/ERR695612/911_LIB6639_LDI6157_ATGTCA_L001_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR695/ERR695612/911_LIB6639_LDI6157_ATGTCA_L001_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR695/ERR695612/911_LIB6639_LDI6157_ATGTCA_L001_R2.fastq.gz	FASTQ;FASTQ	1091923461	78d8b1338f3a855039f34b2245ea2935	ftp.sra.ebi.ac.uk/vol1/err/ERR695/ERR695612	fasp.sra.ebi.ac.uk:/vol1/err/ERR695/ERR695612	ftp.sra.ebi.ac.uk/vol1/err/ERR695/ERR695612				IBD_healthy_study_15		Analysis of the IBD microbiome.	0	2014-12-08
PRJEB7949	ERP008951	SAMEA3170884	ERS625321	ERX640094	ERR695613	ERA392763	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2500	HEALTHY 8_2	450	PAIRED	WGS	GENOMIC	RANDOM	7023658	2121144716	CUSB-HM	2015-09-01	2018-11-16	Illumina HiSeq 2500 paired end sequencing	The fecal microbiome was studied in a group of IBD suffers and compared to a control group's fecal microbiome	ena-STUDY-CUSB-HM-08-12-2014-14:57:19:510-27	ena-EXPERIMENT-CUSB-HM-08-12-2014-14:57:13:066-16	ena-RUN-CUSB-HM-08-12-2014-14:57:13:066-16	684977906;627780952	d753f39e7afa61cc033f4e42e9dbc4cc;d27160508f13c5a948e57f06c020c13b	ftp.sra.ebi.ac.uk/vol1/fastq/ERR695/ERR695613/ERR695613_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR695/ERR695613/ERR695613_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR695/ERR695613/ERR695613_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR695/ERR695613/ERR695613_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR695/ERR695613/ERR695613_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR695/ERR695613/ERR695613_2.fastq.gz	795932854;731842312	e4977e11d93941c039c5d4ff138be863;83645cf6e77a8122d073cc8292483f35	ftp.sra.ebi.ac.uk/vol1/run/ERR695/ERR695613/911_LIB6639_LDI6157_ATGTCA_L002_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR695/ERR695613/911_LIB6639_LDI6157_ATGTCA_L002_R2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR695/ERR695613/911_LIB6639_LDI6157_ATGTCA_L002_R1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/run/ERR695/ERR695613/911_LIB6639_LDI6157_ATGTCA_L002_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR695/ERR695613/911_LIB6639_LDI6157_ATGTCA_L002_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR695/ERR695613/911_LIB6639_LDI6157_ATGTCA_L002_R2.fastq.gz	FASTQ;FASTQ	1107363883	06da09410bd08ba6edcb6cb555dd11a9	ftp.sra.ebi.ac.uk/vol1/err/ERR695/ERR695613	fasp.sra.ebi.ac.uk:/vol1/err/ERR695/ERR695613	ftp.sra.ebi.ac.uk/vol1/err/ERR695/ERR695613				IBD_healthy_study_16		Analysis of the IBD microbiome.	0	2014-12-08
PRJEB7949	ERP008951	SAMEA3170885	ERS625322	ERX640095	ERR695614	ERA392763	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2500	HEALTHY 9_1	450	PAIRED	WGS	GENOMIC	RANDOM	9687213	2925538326	CUSB-HM	2015-09-01	2018-11-16	Illumina HiSeq 2500 paired end sequencing	The fecal microbiome was studied in a group of IBD suffers and compared to a control group's fecal microbiome	ena-STUDY-CUSB-HM-08-12-2014-14:57:19:510-27	ena-EXPERIMENT-CUSB-HM-08-12-2014-14:57:13:066-17	ena-RUN-CUSB-HM-08-12-2014-14:57:13:067-17	1097861057;1088206168	7e171e79ae2e68eea2f1c29d2ff8f47d;2e90fe9fcb872ecb7c1a4a43dee14277	ftp.sra.ebi.ac.uk/vol1/fastq/ERR695/ERR695614/ERR695614_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR695/ERR695614/ERR695614_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR695/ERR695614/ERR695614_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR695/ERR695614/ERR695614_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR695/ERR695614/ERR695614_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR695/ERR695614/ERR695614_2.fastq.gz	1261758937;1236959727	a7a687f4987a2491ea94c6cb3c0fca42;d9a626c2dc5ca16d2f2b450053c87c8d	ftp.sra.ebi.ac.uk/vol1/run/ERR695/ERR695614/911_LIB6640_LDI6158_CCGTCC_L001_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR695/ERR695614/911_LIB6640_LDI6158_CCGTCC_L001_R2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR695/ERR695614/911_LIB6640_LDI6158_CCGTCC_L001_R1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/run/ERR695/ERR695614/911_LIB6640_LDI6158_CCGTCC_L001_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR695/ERR695614/911_LIB6640_LDI6158_CCGTCC_L001_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR695/ERR695614/911_LIB6640_LDI6158_CCGTCC_L001_R2.fastq.gz	FASTQ;FASTQ	1752598823	6fd601c36a53436bec94230beda9d14c	ftp.sra.ebi.ac.uk/vol1/err/ERR695/ERR695614	fasp.sra.ebi.ac.uk:/vol1/err/ERR695/ERR695614	ftp.sra.ebi.ac.uk/vol1/err/ERR695/ERR695614				IBD_healthy_study_17		Analysis of the IBD microbiome.	0	2014-12-08
PRJEB7949	ERP008951	SAMEA3170886	ERS625323	ERX640096	ERR695615	ERA392763	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2500	HEALTHY 9_2	450	PAIRED	WGS	GENOMIC	RANDOM	9649293	2914086486	CUSB-HM	2015-09-01	2018-11-16	Illumina HiSeq 2500 paired end sequencing	The fecal microbiome was studied in a group of IBD suffers and compared to a control group's fecal microbiome	ena-STUDY-CUSB-HM-08-12-2014-14:57:19:510-27	ena-EXPERIMENT-CUSB-HM-08-12-2014-14:57:13:067-18	ena-RUN-CUSB-HM-08-12-2014-14:57:13:067-18	1095694950;1087717087	e797ced468492f1e6688b83d7d9d801f;53f87ded6d0a802dd6f195710055867b	ftp.sra.ebi.ac.uk/vol1/fastq/ERR695/ERR695615/ERR695615_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR695/ERR695615/ERR695615_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR695/ERR695615/ERR695615_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR695/ERR695615/ERR695615_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR695/ERR695615/ERR695615_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR695/ERR695615/ERR695615_2.fastq.gz	1258743609;1236035827	1c87dd3b881be5fc0602e1021761de46;0acc8a2d67ddd6c5f5ca7d9ccfe6a073	ftp.sra.ebi.ac.uk/vol1/run/ERR695/ERR695615/911_LIB6640_LDI6158_CCGTCC_L002_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR695/ERR695615/911_LIB6640_LDI6158_CCGTCC_L002_R2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR695/ERR695615/911_LIB6640_LDI6158_CCGTCC_L002_R1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/run/ERR695/ERR695615/911_LIB6640_LDI6158_CCGTCC_L002_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR695/ERR695615/911_LIB6640_LDI6158_CCGTCC_L002_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR695/ERR695615/911_LIB6640_LDI6158_CCGTCC_L002_R2.fastq.gz	FASTQ;FASTQ	1750839443	757a3dd43078bb8195a2a613c10edb5d	ftp.sra.ebi.ac.uk/vol1/err/ERR695/ERR695615	fasp.sra.ebi.ac.uk:/vol1/err/ERR695/ERR695615	ftp.sra.ebi.ac.uk/vol1/err/ERR695/ERR695615				IBD_healthy_study_18		Analysis of the IBD microbiome.	0	2014-12-08
PRJEB7949	ERP008951	SAMEA3170887	ERS625324	ERX640097	ERR695616	ERA392763	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2500	HEALTHY10_1	450	PAIRED	WGS	GENOMIC	RANDOM	10877196	3284913192	CUSB-HM	2015-09-01	2018-11-16	Illumina HiSeq 2500 paired end sequencing	The fecal microbiome was studied in a group of IBD suffers and compared to a control group's fecal microbiome	ena-STUDY-CUSB-HM-08-12-2014-14:57:19:510-27	ena-EXPERIMENT-CUSB-HM-08-12-2014-14:57:13:067-19	ena-RUN-CUSB-HM-08-12-2014-14:57:13:067-19	1238802980;1241294481	ac75d1a0ce54d8f5148406f01678de0d;3dabc2c08e365a130b5a13ce6fb78818	ftp.sra.ebi.ac.uk/vol1/fastq/ERR695/ERR695616/ERR695616_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR695/ERR695616/ERR695616_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR695/ERR695616/ERR695616_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR695/ERR695616/ERR695616_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR695/ERR695616/ERR695616_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR695/ERR695616/ERR695616_2.fastq.gz	1420075680;1406434061	5de1699fe3759fcb3c83396b085b5ce6;30f5c5c455952ab993ec12c73694f304	ftp.sra.ebi.ac.uk/vol1/run/ERR695/ERR695616/911_LIB6641_LDI6159_GTCCGC_L001_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR695/ERR695616/911_LIB6641_LDI6159_GTCCGC_L001_R2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR695/ERR695616/911_LIB6641_LDI6159_GTCCGC_L001_R1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/run/ERR695/ERR695616/911_LIB6641_LDI6159_GTCCGC_L001_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR695/ERR695616/911_LIB6641_LDI6159_GTCCGC_L001_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR695/ERR695616/911_LIB6641_LDI6159_GTCCGC_L001_R2.fastq.gz	FASTQ;FASTQ	1983741110	25f923c81f2c5af801cdd081e67293b6	ftp.sra.ebi.ac.uk/vol1/err/ERR695/ERR695616	fasp.sra.ebi.ac.uk:/vol1/err/ERR695/ERR695616	ftp.sra.ebi.ac.uk/vol1/err/ERR695/ERR695616				IBD_healthy_study_19		Analysis of the IBD microbiome.	0	2014-12-08
PRJEB7949	ERP008951	SAMEA3170888	ERS625325	ERX640098	ERR695617	ERA392763	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2500	HEALTHY10_2	450	PAIRED	WGS	GENOMIC	RANDOM	10860538	3279882476	CUSB-HM	2015-09-01	2018-11-16	Illumina HiSeq 2500 paired end sequencing	The fecal microbiome was studied in a group of IBD suffers and compared to a control group's fecal microbiome	ena-STUDY-CUSB-HM-08-12-2014-14:57:19:510-27	ena-EXPERIMENT-CUSB-HM-08-12-2014-14:57:13:068-20	ena-RUN-CUSB-HM-08-12-2014-14:57:13:068-20	1239083854;1243565168	66e9e4f7d1c4ac07833038d821dad109;cc73b2d920d8796b786010294a6a563e	ftp.sra.ebi.ac.uk/vol1/fastq/ERR695/ERR695617/ERR695617_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR695/ERR695617/ERR695617_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR695/ERR695617/ERR695617_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR695/ERR695617/ERR695617_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR695/ERR695617/ERR695617_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR695/ERR695617/ERR695617_2.fastq.gz	1419916276;1408544608	e37c9f612d7ab3f0906c745880b93b1e;0e49d1561b8265167c6aa3c6cba6ffbf	ftp.sra.ebi.ac.uk/vol1/run/ERR695/ERR695617/911_LIB6641_LDI6159_GTCCGC_L002_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR695/ERR695617/911_LIB6641_LDI6159_GTCCGC_L002_R2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR695/ERR695617/911_LIB6641_LDI6159_GTCCGC_L002_R1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/run/ERR695/ERR695617/911_LIB6641_LDI6159_GTCCGC_L002_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR695/ERR695617/911_LIB6641_LDI6159_GTCCGC_L002_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR695/ERR695617/911_LIB6641_LDI6159_GTCCGC_L002_R2.fastq.gz	FASTQ;FASTQ	1986178672	5b55516cde85ce634267824618875bd5	ftp.sra.ebi.ac.uk/vol1/err/ERR695/ERR695617	fasp.sra.ebi.ac.uk:/vol1/err/ERR695/ERR695617	ftp.sra.ebi.ac.uk/vol1/err/ERR695/ERR695617				IBD_healthy_study_20		Analysis of the IBD microbiome.	0	2014-12-08
