study_accession	secondary_study_accession	sample_accession	secondary_sample_accession	experiment_accession	run_accession	submission_accession	tax_id	scientific_name	instrument_platform	instrument_model	library_name	nominal_length	library_layout	library_strategy	library_source	library_selection	read_count	base_count	center_name	first_public	last_updated	experiment_title	study_title	study_alias	experiment_alias	run_alias	fastq_bytes	fastq_md5	fastq_ftp	fastq_aspera	fastq_galaxy	submitted_bytes	submitted_md5	submitted_ftp	submitted_aspera	submitted_galaxy	submitted_format	sra_bytes	sra_md5	sra_ftp	sra_aspera	sra_galaxy	cram_index_ftp	cram_index_aspera	cram_index_galaxy	sample_alias	broker_name	sample_title	nominal_sdev	first_created
PRJNA384246	SRP193874	SAMN06831195	SRS4673111	SRX5736255	SRR8956553	SRA879586	408170	human gut metagenome	ILLUMINA	NextSeq 500	G98780		SINGLE	WGS	GENOMIC	RANDOM	8311426	1678908052	SUB5191696	2019-04-29	2019-04-29	NextSeq 500 sequencing; metagenomic sequencing of human stool: IBD patients treated biologic therapies	Studies of metagenomes of inflammatory bowel disease patient receiving vedolizamub therapy	PRJNA384246	G98780	G98780.1.fq.gz	422220923;411576704	7ab28abe905c76199e50b47511fb2c1c;66e8f9ca229cd73929de5d7cf92d7d76	ftp.sra.ebi.ac.uk/vol1/fastq/SRR895/003/SRR8956553/SRR8956553_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR895/003/SRR8956553/SRR8956553_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR895/003/SRR8956553/SRR8956553_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR895/003/SRR8956553/SRR8956553_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR895/003/SRR8956553/SRR8956553_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR895/003/SRR8956553/SRR8956553_2.fastq.gz							688061083	dfb7f9eef96fb1fce95a6d191fd54945	ftp.sra.ebi.ac.uk/vol1/srr/SRR895/003/SRR8956553	fasp.sra.ebi.ac.uk:/vol1/srr/SRR895/003/SRR8956553	ftp.sra.ebi.ac.uk/vol1/srr/SRR895/003/SRR8956553				G98780		G98780		2019-04-29
PRJNA384246	SRP193874	SAMN06831196	SRS4673110	SRX5736254	SRR8956554	SRA879586	408170	human gut metagenome	ILLUMINA	NextSeq 500	G98783		SINGLE	WGS	GENOMIC	RANDOM	12345630	2493817260	SUB5191696	2019-04-29	2019-04-29	NextSeq 500 sequencing; metagenomic sequencing of human stool: IBD patients treated biologic therapies	Studies of metagenomes of inflammatory bowel disease patient receiving vedolizamub therapy	PRJNA384246	G98783	G98783.1.fq.gz	683905232;675553212	6a2d18a873e8e8da508cea41cb956b90;1558292514c110659e9d3c2d50499c4f	ftp.sra.ebi.ac.uk/vol1/fastq/SRR895/004/SRR8956554/SRR8956554_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR895/004/SRR8956554/SRR8956554_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR895/004/SRR8956554/SRR8956554_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR895/004/SRR8956554/SRR8956554_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR895/004/SRR8956554/SRR8956554_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR895/004/SRR8956554/SRR8956554_2.fastq.gz							1088321041	f01adedc498309cd36ab74b24d9e8228	ftp.sra.ebi.ac.uk/vol1/srr/SRR895/004/SRR8956554	fasp.sra.ebi.ac.uk:/vol1/srr/SRR895/004/SRR8956554	ftp.sra.ebi.ac.uk/vol1/srr/SRR895/004/SRR8956554				G98783		G98783		2019-04-29
PRJNA384246	SRP193874	SAMN06831197	SRS4673109	SRX5736253	SRR8956555	SRA879586	408170	human gut metagenome	ILLUMINA	NextSeq 500	G98782		SINGLE	WGS	GENOMIC	RANDOM	14906335	3011079670	SUB5191696	2019-04-29	2019-04-29	NextSeq 500 sequencing; metagenomic sequencing of human stool: IBD patients treated biologic therapies	Studies of metagenomes of inflammatory bowel disease patient receiving vedolizamub therapy	PRJNA384246	G98782	G98782.1.fq.gz	824728322;811650825	45caa7e0871b7ecbb6cc7ef743056239;5616ccab83c7fdbe9ffa154ec802c9f5	ftp.sra.ebi.ac.uk/vol1/fastq/SRR895/005/SRR8956555/SRR8956555_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR895/005/SRR8956555/SRR8956555_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR895/005/SRR8956555/SRR8956555_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR895/005/SRR8956555/SRR8956555_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR895/005/SRR8956555/SRR8956555_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR895/005/SRR8956555/SRR8956555_2.fastq.gz							1295360484	0da4212fc20a4946cf6a3a151a017fe7	ftp.sra.ebi.ac.uk/vol1/srr/SRR895/005/SRR8956555	fasp.sra.ebi.ac.uk:/vol1/srr/SRR895/005/SRR8956555	ftp.sra.ebi.ac.uk/vol1/srr/SRR895/005/SRR8956555				G98782		G98782		2019-04-29
PRJNA384246	SRP193874	SAMN06831198	SRS4673108	SRX5736252	SRR8956556	SRA879586	408170	human gut metagenome	ILLUMINA	NextSeq 500	G98789		SINGLE	WGS	GENOMIC	RANDOM	133788	27025176	SUB5191696	2019-04-29	2019-04-29	NextSeq 500 sequencing; metagenomic sequencing of human stool: IBD patients treated biologic therapies	Studies of metagenomes of inflammatory bowel disease patient receiving vedolizamub therapy	PRJNA384246	G98789	G98789.1.fq.gz	7416423;7031826	23ecaa9f2fcb4fccdca9e5e578c4d04f;e0f49ac251ae57c2d06ff6a881dbe2a2	ftp.sra.ebi.ac.uk/vol1/fastq/SRR895/006/SRR8956556/SRR8956556_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR895/006/SRR8956556/SRR8956556_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR895/006/SRR8956556/SRR8956556_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR895/006/SRR8956556/SRR8956556_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR895/006/SRR8956556/SRR8956556_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR895/006/SRR8956556/SRR8956556_2.fastq.gz							12099474	8baaa036197eface56aa1ed76784325e	ftp.sra.ebi.ac.uk/vol1/srr/SRR895/006/SRR8956556	fasp.sra.ebi.ac.uk:/vol1/srr/SRR895/006/SRR8956556	ftp.sra.ebi.ac.uk/vol1/srr/SRR895/006/SRR8956556				G98789		G98789		2019-04-29
PRJNA384246	SRP193874	SAMN06831199	SRS4673107	SRX5736251	SRR8956557	SRA879586	408170	human gut metagenome	ILLUMINA	NextSeq 500	G98788		SINGLE	WGS	GENOMIC	RANDOM	8185297	1653429994	SUB5191696	2019-04-29	2019-04-29	NextSeq 500 sequencing; metagenomic sequencing of human stool: IBD patients treated biologic therapies	Studies of metagenomes of inflammatory bowel disease patient receiving vedolizamub therapy	PRJNA384246	G98788	G98788.1.fq.gz	457779722;428085738	879fa14761930a0f8f9de80e359e397a;c65072ab4cd052f246901c1920ac0b02	ftp.sra.ebi.ac.uk/vol1/fastq/SRR895/007/SRR8956557/SRR8956557_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR895/007/SRR8956557/SRR8956557_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR895/007/SRR8956557/SRR8956557_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR895/007/SRR8956557/SRR8956557_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR895/007/SRR8956557/SRR8956557_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR895/007/SRR8956557/SRR8956557_2.fastq.gz							716255894	a88056a6fe0fad5d44e362b845fc1ed7	ftp.sra.ebi.ac.uk/vol1/srr/SRR895/007/SRR8956557	fasp.sra.ebi.ac.uk:/vol1/srr/SRR895/007/SRR8956557	ftp.sra.ebi.ac.uk/vol1/srr/SRR895/007/SRR8956557				G98788		G98788		2019-04-29
PRJNA384246	SRP193874	SAMN06831200	SRS4673106	SRX5736250	SRR8956558	SRA879586	408170	human gut metagenome	ILLUMINA	NextSeq 500	G89941		SINGLE	WGS	GENOMIC	RANDOM	23777364	4803027528	SUB5191696	2019-04-29	2019-04-29	NextSeq 500 sequencing; metagenomic sequencing of human stool: IBD patients treated biologic therapies	Studies of metagenomes of inflammatory bowel disease patient receiving vedolizamub therapy	PRJNA384246	G89941	G89941.1.fq.gz	1410093021;1392715560	b3fe1882cf48002bdceba30d56f73b83;0f2e81d16828545916778828bac6549c	ftp.sra.ebi.ac.uk/vol1/fastq/SRR895/008/SRR8956558/SRR8956558_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR895/008/SRR8956558/SRR8956558_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR895/008/SRR8956558/SRR8956558_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR895/008/SRR8956558/SRR8956558_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR895/008/SRR8956558/SRR8956558_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR895/008/SRR8956558/SRR8956558_2.fastq.gz							2231302517	348b1ebbb9e251fa40ca077af25e490f	ftp.sra.ebi.ac.uk/vol1/srr/SRR895/008/SRR8956558	fasp.sra.ebi.ac.uk:/vol1/srr/SRR895/008/SRR8956558	ftp.sra.ebi.ac.uk/vol1/srr/SRR895/008/SRR8956558				G89941		G89941		2019-04-29
PRJNA384246	SRP193874	SAMN06831201	SRS4673105	SRX5736249	SRR8956559	SRA879586	408170	human gut metagenome	ILLUMINA	NextSeq 500	G89940		SINGLE	WGS	GENOMIC	RANDOM	7251871	1464877942	SUB5191696	2019-04-29	2019-04-29	NextSeq 500 sequencing; metagenomic sequencing of human stool: IBD patients treated biologic therapies	Studies of metagenomes of inflammatory bowel disease patient receiving vedolizamub therapy	PRJNA384246	G89940	G89940.1.fq.gz	429490107;426441361	6d78d20feec7f5e6eed4c13028f7ba25;2fe1963515fc8ab22c4093a1f641f8a6	ftp.sra.ebi.ac.uk/vol1/fastq/SRR895/009/SRR8956559/SRR8956559_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR895/009/SRR8956559/SRR8956559_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR895/009/SRR8956559/SRR8956559_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR895/009/SRR8956559/SRR8956559_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR895/009/SRR8956559/SRR8956559_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR895/009/SRR8956559/SRR8956559_2.fastq.gz							676303388	f5380ad15da2467b41edc003488d828e	ftp.sra.ebi.ac.uk/vol1/srr/SRR895/009/SRR8956559	fasp.sra.ebi.ac.uk:/vol1/srr/SRR895/009/SRR8956559	ftp.sra.ebi.ac.uk/vol1/srr/SRR895/009/SRR8956559				G89940		G89940		2019-04-29
PRJNA384246	SRP193874	SAMN06831202	SRS4673104	SRX5736248	SRR8956560	SRA879586	408170	human gut metagenome	ILLUMINA	NextSeq 500	G89943		SINGLE	WGS	GENOMIC	RANDOM	1814199	366468198	SUB5191696	2019-04-29	2019-04-29	NextSeq 500 sequencing; metagenomic sequencing of human stool: IBD patients treated biologic therapies	Studies of metagenomes of inflammatory bowel disease patient receiving vedolizamub therapy	PRJNA384246	G89943	G89943.1.fq.gz	111875336;108344173	6ab3331a46c97ac51ecec7375afe7d9d;bb3951267a44b91ef41614da51ae93a4	ftp.sra.ebi.ac.uk/vol1/fastq/SRR895/000/SRR8956560/SRR8956560_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR895/000/SRR8956560/SRR8956560_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR895/000/SRR8956560/SRR8956560_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR895/000/SRR8956560/SRR8956560_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR895/000/SRR8956560/SRR8956560_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR895/000/SRR8956560/SRR8956560_2.fastq.gz							177944536	d56ea453de0f45d900bc8ddfc1312335	ftp.sra.ebi.ac.uk/vol1/srr/SRR895/000/SRR8956560	fasp.sra.ebi.ac.uk:/vol1/srr/SRR895/000/SRR8956560	ftp.sra.ebi.ac.uk/vol1/srr/SRR895/000/SRR8956560				G89943		G89943		2019-04-29
PRJNA384246	SRP193874	SAMN06831203	SRS4673103	SRX5736247	SRR8956561	SRA879586	408170	human gut metagenome	ILLUMINA	NextSeq 500	G89942		SINGLE	WGS	GENOMIC	RANDOM	4391672	887117744	SUB5191696	2019-04-29	2019-04-29	NextSeq 500 sequencing; metagenomic sequencing of human stool: IBD patients treated biologic therapies	Studies of metagenomes of inflammatory bowel disease patient receiving vedolizamub therapy	PRJNA384246	G89942	G89942.1.fq.gz	264731408;260421863	46aa7852bdfddef05879915d846d1732;8dd8c1380fbb0dfa1944169a031f5469	ftp.sra.ebi.ac.uk/vol1/fastq/SRR895/001/SRR8956561/SRR8956561_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR895/001/SRR8956561/SRR8956561_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR895/001/SRR8956561/SRR8956561_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR895/001/SRR8956561/SRR8956561_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR895/001/SRR8956561/SRR8956561_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR895/001/SRR8956561/SRR8956561_2.fastq.gz							426064241	0fc64933e41ad17e6ecc5cc299aac90a	ftp.sra.ebi.ac.uk/vol1/srr/SRR895/001/SRR8956561	fasp.sra.ebi.ac.uk:/vol1/srr/SRR895/001/SRR8956561	ftp.sra.ebi.ac.uk/vol1/srr/SRR895/001/SRR8956561				G89942		G89942		2019-04-29
PRJNA384246	SRP193874	SAMN06831204	SRS4673102	SRX5736246	SRR8956562	SRA879586	408170	human gut metagenome	ILLUMINA	NextSeq 500	G89945		SINGLE	WGS	GENOMIC	RANDOM	18278	3692156	SUB5191696	2019-04-29	2019-04-29	NextSeq 500 sequencing; metagenomic sequencing of human stool: IBD patients treated biologic therapies	Studies of metagenomes of inflammatory bowel disease patient receiving vedolizamub therapy	PRJNA384246	G89945	G89945.1.fq.gz	1285855;1163706	8bb36bedabe56b942d54c6cb58ec9ed0;162f4627b9528118fe2dd4a9046fa49b	ftp.sra.ebi.ac.uk/vol1/fastq/SRR895/002/SRR8956562/SRR8956562_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR895/002/SRR8956562/SRR8956562_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR895/002/SRR8956562/SRR8956562_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR895/002/SRR8956562/SRR8956562_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR895/002/SRR8956562/SRR8956562_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR895/002/SRR8956562/SRR8956562_2.fastq.gz							2036543	b3bd09d1b6e767839afdc739abd51916	ftp.sra.ebi.ac.uk/vol1/srr/SRR895/002/SRR8956562	fasp.sra.ebi.ac.uk:/vol1/srr/SRR895/002/SRR8956562	ftp.sra.ebi.ac.uk/vol1/srr/SRR895/002/SRR8956562				G89945		G89945		2019-04-29
PRJNA384246	SRP193874	SAMN06831143	SRS4673101	SRX5736245	SRR8956563	SRA879586	408170	human gut metagenome	ILLUMINA	NextSeq 500	G89932		SINGLE	WGS	GENOMIC	RANDOM	19688786	3977134772	SUB5191696	2019-04-29	2019-04-29	NextSeq 500 sequencing; metagenomic sequencing of human stool: IBD patients treated biologic therapies	Studies of metagenomes of inflammatory bowel disease patient receiving vedolizamub therapy	PRJNA384246	G89932	G89932.1.fq.gz	1211237093;1192560466	7c86d8dadf832a65b9f0a48f145aafc1;ea7937422391d3043576bf2c0e7ba28d	ftp.sra.ebi.ac.uk/vol1/fastq/SRR895/003/SRR8956563/SRR8956563_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR895/003/SRR8956563/SRR8956563_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR895/003/SRR8956563/SRR8956563_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR895/003/SRR8956563/SRR8956563_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR895/003/SRR8956563/SRR8956563_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR895/003/SRR8956563/SRR8956563_2.fastq.gz							1936771568	68a37c147e32e396db361813c18f53fe	ftp.sra.ebi.ac.uk/vol1/srr/SRR895/003/SRR8956563	fasp.sra.ebi.ac.uk:/vol1/srr/SRR895/003/SRR8956563	ftp.sra.ebi.ac.uk/vol1/srr/SRR895/003/SRR8956563				G89932		G89932		2019-04-29
PRJNA384246	SRP193874	SAMN06831144	SRS4673100	SRX5736244	SRR8956564	SRA879586	408170	human gut metagenome	ILLUMINA	NextSeq 500	G89933		SINGLE	WGS	GENOMIC	RANDOM	27587706	5572716612	SUB5191696	2019-04-29	2019-04-29	NextSeq 500 sequencing; metagenomic sequencing of human stool: IBD patients treated biologic therapies	Studies of metagenomes of inflammatory bowel disease patient receiving vedolizamub therapy	PRJNA384246	G89933	G89933.1.fq.gz	1640281173;1644854443	0cb61e9bbb7368b5a24b512b06b659f6;01ff65eec6f4e6e9046f6f736d4c6f86	ftp.sra.ebi.ac.uk/vol1/fastq/SRR895/004/SRR8956564/SRR8956564_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR895/004/SRR8956564/SRR8956564_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR895/004/SRR8956564/SRR8956564_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR895/004/SRR8956564/SRR8956564_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR895/004/SRR8956564/SRR8956564_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR895/004/SRR8956564/SRR8956564_2.fastq.gz							2687661219	8c51fdef4bf72e8aeca7732dd91d6bd5	ftp.sra.ebi.ac.uk/vol1/srr/SRR895/004/SRR8956564	fasp.sra.ebi.ac.uk:/vol1/srr/SRR895/004/SRR8956564	ftp.sra.ebi.ac.uk/vol1/srr/SRR895/004/SRR8956564				G89933		G89933		2019-04-29
PRJNA384246	SRP193874	SAMN06831140	SRS4673099	SRX5736243	SRR8956565	SRA879586	408170	human gut metagenome	ILLUMINA	NextSeq 500	G89924		SINGLE	WGS	GENOMIC	RANDOM	21657453	4374805506	SUB5191696	2019-04-29	2019-04-29	NextSeq 500 sequencing; metagenomic sequencing of human stool: IBD patients treated biologic therapies	Studies of metagenomes of inflammatory bowel disease patient receiving vedolizamub therapy	PRJNA384246	G89924	G89924.1.fq.gz	1267753304;1261550957	492ca5b3036a3c3dfdb1afc8f3a49bc0;f91c167785a0ef26ff6051968f62bb8b	ftp.sra.ebi.ac.uk/vol1/fastq/SRR895/005/SRR8956565/SRR8956565_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR895/005/SRR8956565/SRR8956565_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR895/005/SRR8956565/SRR8956565_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR895/005/SRR8956565/SRR8956565_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR895/005/SRR8956565/SRR8956565_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR895/005/SRR8956565/SRR8956565_2.fastq.gz							2088396019	d3cd93bf0776bf6ae45f988b60ff39d8	ftp.sra.ebi.ac.uk/vol1/srr/SRR895/005/SRR8956565	fasp.sra.ebi.ac.uk:/vol1/srr/SRR895/005/SRR8956565	ftp.sra.ebi.ac.uk/vol1/srr/SRR895/005/SRR8956565				G89924		G89924		2019-04-29
PRJNA384246	SRP193874	SAMN06831142	SRS4673098	SRX5736242	SRR8956566	SRA879586	408170	human gut metagenome	ILLUMINA	NextSeq 500	G89931		SINGLE	WGS	GENOMIC	RANDOM	24031150	4854292300	SUB5191696	2019-04-29	2019-04-29	NextSeq 500 sequencing; metagenomic sequencing of human stool: IBD patients treated biologic therapies	Studies of metagenomes of inflammatory bowel disease patient receiving vedolizamub therapy	PRJNA384246	G89931	G89931.1.fq.gz	1480477649;1464345731	32a8a941fbd36d298d743c9addbbffed;6069fab1004e3bff2b25aa694d3a460c	ftp.sra.ebi.ac.uk/vol1/fastq/SRR895/006/SRR8956566/SRR8956566_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR895/006/SRR8956566/SRR8956566_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR895/006/SRR8956566/SRR8956566_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR895/006/SRR8956566/SRR8956566_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR895/006/SRR8956566/SRR8956566_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR895/006/SRR8956566/SRR8956566_2.fastq.gz							2360739759	ed3fe294a89a75d71b9465783146fbc0	ftp.sra.ebi.ac.uk/vol1/srr/SRR895/006/SRR8956566	fasp.sra.ebi.ac.uk:/vol1/srr/SRR895/006/SRR8956566	ftp.sra.ebi.ac.uk/vol1/srr/SRR895/006/SRR8956566				G89931		G89931		2019-04-29
PRJNA384246	SRP193874	SAMN06831138	SRS4673097	SRX5736241	SRR8956567	SRA879586	408170	human gut metagenome	ILLUMINA	NextSeq 500	G89938		SINGLE	WGS	GENOMIC	RANDOM	7177577	1449870554	SUB5191696	2019-04-29	2019-04-29	NextSeq 500 sequencing; metagenomic sequencing of human stool: IBD patients treated biologic therapies	Studies of metagenomes of inflammatory bowel disease patient receiving vedolizamub therapy	PRJNA384246	G89938	G89938.1.fq.gz	443285857;428905410	4eb46fb3f5801de46b21e2b0d7b53665;6431d3aa96e120cfd992ce20773a5b58	ftp.sra.ebi.ac.uk/vol1/fastq/SRR895/007/SRR8956567/SRR8956567_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR895/007/SRR8956567/SRR8956567_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR895/007/SRR8956567/SRR8956567_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR895/007/SRR8956567/SRR8956567_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR895/007/SRR8956567/SRR8956567_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR895/007/SRR8956567/SRR8956567_2.fastq.gz							679887862	078f10b323faf0d528752a88d923a474	ftp.sra.ebi.ac.uk/vol1/srr/SRR895/007/SRR8956567	fasp.sra.ebi.ac.uk:/vol1/srr/SRR895/007/SRR8956567	ftp.sra.ebi.ac.uk/vol1/srr/SRR895/007/SRR8956567				G89938		G89938		2019-04-29
PRJNA384246	SRP193874	SAMN06831139	SRS4673096	SRX5736240	SRR8956568	SRA879586	408170	human gut metagenome	ILLUMINA	NextSeq 500	G89939		SINGLE	WGS	GENOMIC	RANDOM	42107	8505614	SUB5191696	2019-04-29	2019-04-29	NextSeq 500 sequencing; metagenomic sequencing of human stool: IBD patients treated biologic therapies	Studies of metagenomes of inflammatory bowel disease patient receiving vedolizamub therapy	PRJNA384246	G89939	G89939.1.fq.gz	2789568;2627575	3fb5541806dc7ad7ca5027145a7997fe;5cd94c846057bf334bdae93d058892a5	ftp.sra.ebi.ac.uk/vol1/fastq/SRR895/008/SRR8956568/SRR8956568_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR895/008/SRR8956568/SRR8956568_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR895/008/SRR8956568/SRR8956568_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR895/008/SRR8956568/SRR8956568_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR895/008/SRR8956568/SRR8956568_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR895/008/SRR8956568/SRR8956568_2.fastq.gz							4426962	c4f5b3a8005efc0d0e91709e437a7784	ftp.sra.ebi.ac.uk/vol1/srr/SRR895/008/SRR8956568	fasp.sra.ebi.ac.uk:/vol1/srr/SRR895/008/SRR8956568	ftp.sra.ebi.ac.uk/vol1/srr/SRR895/008/SRR8956568				G89939		G89939		2019-04-29
PRJNA384246	SRP193874	SAMN06831136	SRS4673095	SRX5736239	SRR8956569	SRA879586	408170	human gut metagenome	ILLUMINA	NextSeq 500	G98765		SINGLE	WGS	GENOMIC	RANDOM	14329516	2894562232	SUB5191696	2019-04-29	2019-04-29	NextSeq 500 sequencing; metagenomic sequencing of human stool: IBD patients treated biologic therapies	Studies of metagenomes of inflammatory bowel disease patient receiving vedolizamub therapy	PRJNA384246	G98765	G98765.1.fq.gz	728411719;718162869	5581f03d373277b3643e605f79d5fd3b;b02652cb754cd7f72f8926c9c1f7a966	ftp.sra.ebi.ac.uk/vol1/fastq/SRR895/009/SRR8956569/SRR8956569_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR895/009/SRR8956569/SRR8956569_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR895/009/SRR8956569/SRR8956569_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR895/009/SRR8956569/SRR8956569_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR895/009/SRR8956569/SRR8956569_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR895/009/SRR8956569/SRR8956569_2.fastq.gz							1186892073	440260e38f8aca166beb546a7fb0af49	ftp.sra.ebi.ac.uk/vol1/srr/SRR895/009/SRR8956569	fasp.sra.ebi.ac.uk:/vol1/srr/SRR895/009/SRR8956569	ftp.sra.ebi.ac.uk/vol1/srr/SRR895/009/SRR8956569				G98765		G98765		2019-04-29
