study_accession	secondary_study_accession	sample_accession	secondary_sample_accession	experiment_accession	run_accession	submission_accession	tax_id	scientific_name	instrument_platform	instrument_model	library_name	nominal_length	library_layout	library_strategy	library_source	library_selection	read_count	base_count	center_name	first_public	last_updated	experiment_title	study_title	study_alias	experiment_alias	run_alias	fastq_bytes	fastq_md5	fastq_ftp	fastq_aspera	fastq_galaxy	submitted_bytes	submitted_md5	submitted_ftp	submitted_aspera	submitted_galaxy	submitted_format	sra_bytes	sra_md5	sra_ftp	sra_aspera	sra_galaxy	cram_index_ftp	cram_index_aspera	cram_index_galaxy	sample_alias	broker_name	sample_title	nominal_sdev	first_created
PRJEB2054	ERP000108	SAMEA728685	ERS006490	ERX004119	ERR011160	ERA000116	408170	human gut metagenome	ILLUMINA	Illumina Genome Analyzer II	BACqjjM6AODABAPE	136	PAIRED	WGS	GENOMIC	RANDOM	10783425	1616386425	BGI	2010-04-07	2018-11-16	Illumina Genome Analyzer II paired end sequencing	A human gut microbial gene catalog established by deep metagenomic sequencing	BGI-MetaHIT	bgi-MH0031-BACqjjM6AODABAPE-74	BGI-FC30MJLAAXX-7	1150184;801560535;855406228	92e7e40e6a31e5ee7ef493728b45666c;e18eb628e5965818491b694c6f57209c;1459249599935b9e944d2dd5fd80fec2	ftp.sra.ebi.ac.uk/vol1/fastq/ERR011/ERR011160/ERR011160.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR011/ERR011160/ERR011160_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR011/ERR011160/ERR011160_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR011/ERR011160/ERR011160.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR011/ERR011160/ERR011160_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR011/ERR011160/ERR011160_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR011/ERR011160/ERR011160.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR011/ERR011160/ERR011160_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR011/ERR011160/ERR011160_2.fastq.gz	848074854;902244514	a262d7d5e44a00343821bdc709d0c9d6;05c9d6921f03aa2c908876661b68c68a	ftp.sra.ebi.ac.uk/vol1/run/ERR011/ERR011160/MH0031_081223_clean.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR011/ERR011160/MH0031_081223_clean.2.fq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR011/ERR011160/MH0031_081223_clean.1.fq.gz;fasp.sra.ebi.ac.uk:/vol1/run/ERR011/ERR011160/MH0031_081223_clean.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR011/ERR011160/MH0031_081223_clean.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR011/ERR011160/MH0031_081223_clean.2.fq.gz	FASTQ;FASTQ	1225192270	fa698709b818b3910f19c8c65b7e115e	ftp.sra.ebi.ac.uk/vol1/err/ERR011/ERR011160	fasp.sra.ebi.ac.uk:/vol1/err/ERR011/ERR011160	ftp.sra.ebi.ac.uk/vol1/err/ERR011/ERR011160				bgi-MH0031			0	2010-04-07
PRJEB2054	ERP000108	SAMEA728685	ERS006490	ERX004120	ERR011161	ERA000116	408170	human gut metagenome	ILLUMINA	Illumina Genome Analyzer II	BACqjjM6AODFAAPE	381	PAIRED	WGS	GENOMIC	RANDOM	17000725	2039365440	BGI	2010-04-07	2018-11-16	Illumina Genome Analyzer II paired end sequencing	A human gut microbial gene catalog established by deep metagenomic sequencing	BGI-MetaHIT	bgi-MH0031-BACqjjM6AODFAAPE-75	BGI-FC30VNMAAXX-7	986421;959155337;1508174426	6e1cc38d74226e1d39d04022f0fb31ae;04730e89c3af958e5345c25fcccf7d88;f553df2add6f242967898ecbe379b402	ftp.sra.ebi.ac.uk/vol1/fastq/ERR011/ERR011161/ERR011161.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR011/ERR011161/ERR011161_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR011/ERR011161/ERR011161_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR011/ERR011161/ERR011161.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR011/ERR011161/ERR011161_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR011/ERR011161/ERR011161_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR011/ERR011161/ERR011161.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR011/ERR011161/ERR011161_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR011/ERR011161/ERR011161_2.fastq.gz	1011934240;1565083646	6101c6ee1c7deae11ee2242ef7f39084;565e4ceb7b1bdf034058e88f9a0f1b58	ftp.sra.ebi.ac.uk/vol1/run/ERR011/ERR011161/MH0031_090121.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR011/ERR011161/MH0031_090121.2.fq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR011/ERR011161/MH0031_090121.1.fq.gz;fasp.sra.ebi.ac.uk:/vol1/run/ERR011/ERR011161/MH0031_090121.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR011/ERR011161/MH0031_090121.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR011/ERR011161/MH0031_090121.2.fq.gz	FASTQ;FASTQ	1792411105	f854d5c80a1b9aa4fc080cfffa5496e1	ftp.sra.ebi.ac.uk/vol1/err/ERR011/ERR011161	fasp.sra.ebi.ac.uk:/vol1/err/ERR011/ERR011161	ftp.sra.ebi.ac.uk/vol1/err/ERR011/ERR011161				bgi-MH0031			0	2010-04-07
PRJEB2054	ERP000108	SAMEA728905	ERS006504	ERX004121	ERR011162	ERA000116	408170	human gut metagenome	ILLUMINA	Illumina Genome Analyzer II	BACqjjM6APDACAPE	142	PAIRED	WGS	GENOMIC	RANDOM	9144671	1370859450	BGI	2010-04-07	2018-11-16	Illumina Genome Analyzer II paired end sequencing	A human gut microbial gene catalog established by deep metagenomic sequencing	BGI-MetaHIT	bgi-MH0032-BACqjjM6APDACAPE-76	BGI-FC30MG0AAXX-7	795430;678037848;641733558	8bda903b54252fe98d5b6d184f2c29f4;81e052269d9d32797a65060591d95a3f;4c7fd7b6e2b85e82eb0b64e5fc5bbb4e	ftp.sra.ebi.ac.uk/vol1/fastq/ERR011/ERR011162/ERR011162.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR011/ERR011162/ERR011162_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR011/ERR011162/ERR011162_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR011/ERR011162/ERR011162.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR011/ERR011162/ERR011162_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR011/ERR011162/ERR011162_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR011/ERR011162/ERR011162.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR011/ERR011162/ERR011162_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR011/ERR011162/ERR011162_2.fastq.gz	723623423;680567211	36b020387027e133d0acd6bd5b3e9010;a9fc68bf27a46a427f82597c7fb2caa2	ftp.sra.ebi.ac.uk/vol1/run/ERR011/ERR011162/MH0032_081224.clean.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR011/ERR011162/MH0032_081224.clean.2.fq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR011/ERR011162/MH0032_081224.clean.1.fq.gz;fasp.sra.ebi.ac.uk:/vol1/run/ERR011/ERR011162/MH0032_081224.clean.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR011/ERR011162/MH0032_081224.clean.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR011/ERR011162/MH0032_081224.clean.2.fq.gz	FASTQ;FASTQ	966191290	b5902c70599a4ac14b2933bb31cdfe45	ftp.sra.ebi.ac.uk/vol1/err/ERR011/ERR011162	fasp.sra.ebi.ac.uk:/vol1/err/ERR011/ERR011162	ftp.sra.ebi.ac.uk/vol1/err/ERR011/ERR011162				bgi-MH0032			0	2010-04-07
PRJEB2054	ERP000108	SAMEA728905	ERS006504	ERX004122	ERR011163	ERA000116	408170	human gut metagenome	ILLUMINA	Illumina Genome Analyzer II	BACqjjM6APDFAAPE	370	PAIRED	WGS	GENOMIC	RANDOM	15918354	1909965975	BGI	2010-04-07	2018-11-16	Illumina Genome Analyzer II paired end sequencing	A human gut microbial gene catalog established by deep metagenomic sequencing	BGI-MetaHIT	bgi-MH0032-BACqjjM6APDFAAPE-77	BGI-FC30VNMAAXX-8	378429;900291169;1397568947	e00f908c17d87365f05c5a7dc92d2de3;cece3d301ebdb91dc68913a16535a759;656c1f28d2a9a79a64bcda7e5f4888f0	ftp.sra.ebi.ac.uk/vol1/fastq/ERR011/ERR011163/ERR011163.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR011/ERR011163/ERR011163_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR011/ERR011163/ERR011163_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR011/ERR011163/ERR011163.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR011/ERR011163/ERR011163_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR011/ERR011163/ERR011163_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR011/ERR011163/ERR011163.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR011/ERR011163/ERR011163_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR011/ERR011163/ERR011163_2.fastq.gz	950135792;1451392116	941a0f0be97950dd95b1720e24254036;da5e03d05f792e4712498d20a0e35a04	ftp.sra.ebi.ac.uk/vol1/run/ERR011/ERR011163/MH0032_090121.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR011/ERR011163/MH0032_090121.2.fq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR011/ERR011163/MH0032_090121.1.fq.gz;fasp.sra.ebi.ac.uk:/vol1/run/ERR011/ERR011163/MH0032_090121.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR011/ERR011163/MH0032_090121.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR011/ERR011163/MH0032_090121.2.fq.gz	FASTQ;FASTQ	1674695506	7e188074b84acec4b123e79d2e1a4073	ftp.sra.ebi.ac.uk/vol1/err/ERR011/ERR011163	fasp.sra.ebi.ac.uk:/vol1/err/ERR011/ERR011163	ftp.sra.ebi.ac.uk/vol1/err/ERR011/ERR011163				bgi-MH0032			0	2010-04-07
PRJEB2054	ERP000108	SAMEA728728	ERS006568	ERX004123	ERR011164	ERA000116	408170	human gut metagenome	ILLUMINA	Illumina Genome Analyzer II	BACqjjM6AQDACAPE	148	PAIRED	WGS	GENOMIC	RANDOM	9131962	1369639500	BGI	2010-04-07	2018-11-16	Illumina Genome Analyzer II paired end sequencing	A human gut microbial gene catalog established by deep metagenomic sequencing	BGI-MetaHIT	bgi-MH0033-BACqjjM6AQDACAPE-78	BGI-FC30MG0AAXX-8	150436;685847481;656019233	c36302e6cbe05e567dc2a0eeda88df3e;4a526f7e3debea00285585317a5e5188;41995a5bd3410d494295f6b158d2d839	ftp.sra.ebi.ac.uk/vol1/fastq/ERR011/ERR011164/ERR011164.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR011/ERR011164/ERR011164_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR011/ERR011164/ERR011164_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR011/ERR011164/ERR011164.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR011/ERR011164/ERR011164_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR011/ERR011164/ERR011164_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR011/ERR011164/ERR011164.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR011/ERR011164/ERR011164_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR011/ERR011164/ERR011164_2.fastq.gz	731060577;696725654	d96e3fff57223843fda1ac53712937e0;c2f8a8cec8355ee18596c12e592b488b	ftp.sra.ebi.ac.uk/vol1/run/ERR011/ERR011164/MH0033_081224.clean.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR011/ERR011164/MH0033_081224.clean.2.fq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR011/ERR011164/MH0033_081224.clean.1.fq.gz;fasp.sra.ebi.ac.uk:/vol1/run/ERR011/ERR011164/MH0033_081224.clean.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR011/ERR011164/MH0033_081224.clean.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR011/ERR011164/MH0033_081224.clean.2.fq.gz	FASTQ;FASTQ	986022410	eee4e370fdcaf19c4cea732f721630b5	ftp.sra.ebi.ac.uk/vol1/err/ERR011/ERR011164	fasp.sra.ebi.ac.uk:/vol1/err/ERR011/ERR011164	ftp.sra.ebi.ac.uk/vol1/err/ERR011/ERR011164				bgi-MH0033			0	2010-04-07
PRJEB2054	ERP000108	SAMEA728728	ERS006568	ERX004124	ERR011165	ERA000116	408170	human gut metagenome	ILLUMINA	Illumina Genome Analyzer II	BACqjjM6AQDFAAPE	377	PAIRED	WGS	GENOMIC	RANDOM	13367487	2005070475	BGI	2010-04-07	2018-11-16	Illumina Genome Analyzer II paired end sequencing	A human gut microbial gene catalog established by deep metagenomic sequencing	BGI-MetaHIT	bgi-MH0033-BACqjjM6AQDFAAPE-79	BGI-FC30VWMAAXX-2	57697;1169642863;1183692120	1ef40be9085af5dcd603cf1a4590106e;21e63cc07f59ebce9f727552f66b0d88;e5e41bcfafff2f5673807cf0e324c38f	ftp.sra.ebi.ac.uk/vol1/fastq/ERR011/ERR011165/ERR011165.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR011/ERR011165/ERR011165_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR011/ERR011165/ERR011165_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR011/ERR011165/ERR011165.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR011/ERR011165/ERR011165_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR011/ERR011165/ERR011165_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR011/ERR011165/ERR011165.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR011/ERR011165/ERR011165_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR011/ERR011165/ERR011165_2.fastq.gz	1223101289;1228008806	90e9dc06c6733305210df3cb972f21dd;5fece370ef96c4803780677ce6310287	ftp.sra.ebi.ac.uk/vol1/run/ERR011/ERR011165/MH0033_090122.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR011/ERR011165/MH0033_090122.2.fq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR011/ERR011165/MH0033_090122.1.fq.gz;fasp.sra.ebi.ac.uk:/vol1/run/ERR011/ERR011165/MH0033_090122.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR011/ERR011165/MH0033_090122.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR011/ERR011165/MH0033_090122.2.fq.gz	FASTQ;FASTQ	1768174715	1d20a96b5c772c76d9f2bf59342cd541	ftp.sra.ebi.ac.uk/vol1/err/ERR011/ERR011165	fasp.sra.ebi.ac.uk:/vol1/err/ERR011/ERR011165	ftp.sra.ebi.ac.uk/vol1/err/ERR011/ERR011165				bgi-MH0033			0	2010-04-07
PRJEB2054	ERP000108	SAMEA728910	ERS006538	ERX004125	ERR011166	ERA000116	408170	human gut metagenome	ILLUMINA	Illumina Genome Analyzer II	BACqjjM6ARDABAPE	147	PAIRED	WGS	GENOMIC	RANDOM	4807417	721069500	BGI	2010-04-07	2018-11-16	Illumina Genome Analyzer II paired end sequencing	A human gut microbial gene catalog established by deep metagenomic sequencing	BGI-MetaHIT	bgi-MH0034-BACqjjM6ARDABAPE-80	BGI-FC30G5UAAXX-2	48421;420269694;418288077	19b28f96005fbb7ab4f12da87299d8f8;19e593f9de6b76d4810e0cea316a40e3;5da72a1ea0acb3bfabd6149aa47091dd	ftp.sra.ebi.ac.uk/vol1/fastq/ERR011/ERR011166/ERR011166.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR011/ERR011166/ERR011166_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR011/ERR011166/ERR011166_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR011/ERR011166/ERR011166.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR011/ERR011166/ERR011166_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR011/ERR011166/ERR011166_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR011/ERR011166/ERR011166.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR011/ERR011166/ERR011166_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR011/ERR011166/ERR011166_2.fastq.gz	440821675;438967525	05955b30106ee314c199d7b77ebcae60;648f0e64bbe6ebd5357610e7d2a14241	ftp.sra.ebi.ac.uk/vol1/run/ERR011/ERR011166/MH0034_081213.clean.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR011/ERR011166/MH0034_081213.clean.2.fq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR011/ERR011166/MH0034_081213.clean.1.fq.gz;fasp.sra.ebi.ac.uk:/vol1/run/ERR011/ERR011166/MH0034_081213.clean.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR011/ERR011166/MH0034_081213.clean.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR011/ERR011166/MH0034_081213.clean.2.fq.gz	FASTQ;FASTQ	618891905	fd1e96584c5ab361a261111afce846b0	ftp.sra.ebi.ac.uk/vol1/err/ERR011/ERR011166	fasp.sra.ebi.ac.uk:/vol1/err/ERR011/ERR011166	ftp.sra.ebi.ac.uk/vol1/err/ERR011/ERR011166				bgi-MH0034			0	2010-04-07
PRJEB2054	ERP000108	SAMEA728910	ERS006538	ERX004126	ERR011167	ERA000116	408170	human gut metagenome	ILLUMINA	Illumina Genome Analyzer II	BACqjjM6ARDFAAPE	373	PAIRED	WGS	GENOMIC	RANDOM	13893635	2083997775	BGI	2010-04-07	2018-11-16	Illumina Genome Analyzer II paired end sequencing	A human gut microbial gene catalog established by deep metagenomic sequencing	BGI-MetaHIT	bgi-MH0034-BACqjjM6ARDFAAPE-81	BGI-FC30VWMAAXX-3	52038;1217972719;1233752410	931ded8031f61d57f2a839f8c81477d4;60dbc0cc360c47a3a34c8f7d796c8587;6cd3cb3dfa27a286ececc8fafa54c32d	ftp.sra.ebi.ac.uk/vol1/fastq/ERR011/ERR011167/ERR011167.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR011/ERR011167/ERR011167_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR011/ERR011167/ERR011167_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR011/ERR011167/ERR011167.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR011/ERR011167/ERR011167_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR011/ERR011167/ERR011167_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR011/ERR011167/ERR011167.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR011/ERR011167/ERR011167_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR011/ERR011167/ERR011167_2.fastq.gz	1270631476;1276600262	8680340a0bf88024cccfecb12d7b07d7;26cc2813fb83cef1e6accdb8a84bbdf2	ftp.sra.ebi.ac.uk/vol1/run/ERR011/ERR011167/MH0034_090122.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR011/ERR011167/MH0034_090122.2.fq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR011/ERR011167/MH0034_090122.1.fq.gz;fasp.sra.ebi.ac.uk:/vol1/run/ERR011/ERR011167/MH0034_090122.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR011/ERR011167/MH0034_090122.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR011/ERR011167/MH0034_090122.2.fq.gz	FASTQ;FASTQ	1837574928	359cff66649d1acf26ff35a955cfe04b	ftp.sra.ebi.ac.uk/vol1/err/ERR011/ERR011167	fasp.sra.ebi.ac.uk:/vol1/err/ERR011/ERR011167	ftp.sra.ebi.ac.uk/vol1/err/ERR011/ERR011167				bgi-MH0034			0	2010-04-07
PRJEB2054	ERP000108	SAMEA728946	ERS006489	ERX004127	ERR011168	ERA000116	408170	human gut metagenome	ILLUMINA	Illumina Genome Analyzer II	BACqjjM6ASDABAPE	138	PAIRED	WGS	GENOMIC	RANDOM	10947155	1640187675	BGI	2010-04-07	2018-11-16	Illumina Genome Analyzer II paired end sequencing	A human gut microbial gene catalog established by deep metagenomic sequencing	BGI-MetaHIT	bgi-MH0035-BACqjjM6ASDABAPE-82	BGI-FC30MJLAAXX-5	1870522;790650604;828267712	12101ff5395667d7d10c1e8050c120e1;2d9dd7d4ce1f94d27e92329b327faa6c;b0a03e5a3315ff968d683932fd334491	ftp.sra.ebi.ac.uk/vol1/fastq/ERR011/ERR011168/ERR011168.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR011/ERR011168/ERR011168_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR011/ERR011168/ERR011168_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR011/ERR011168/ERR011168.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR011/ERR011168/ERR011168_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR011/ERR011168/ERR011168_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR011/ERR011168/ERR011168.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR011/ERR011168/ERR011168_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR011/ERR011168/ERR011168_2.fastq.gz	838226834;877273068	6094f8a08744296077f77184c3d6a76e;b4366814899babc85271a353013f6b90	ftp.sra.ebi.ac.uk/vol1/run/ERR011/ERR011168/MH0035_081223_clean.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR011/ERR011168/MH0035_081223_clean.2.fq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR011/ERR011168/MH0035_081223_clean.1.fq.gz;fasp.sra.ebi.ac.uk:/vol1/run/ERR011/ERR011168/MH0035_081223_clean.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR011/ERR011168/MH0035_081223_clean.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR011/ERR011168/MH0035_081223_clean.2.fq.gz	FASTQ;FASTQ	1188571254	7b73cfa77453e8f6e7f7f687ccf2f191	ftp.sra.ebi.ac.uk/vol1/err/ERR011/ERR011168	fasp.sra.ebi.ac.uk:/vol1/err/ERR011/ERR011168	ftp.sra.ebi.ac.uk/vol1/err/ERR011/ERR011168				bgi-MH0035			0	2010-04-07
PRJEB2054	ERP000108	SAMEA728946	ERS006489	ERX004128	ERR011169	ERA000116	408170	human gut metagenome	ILLUMINA	Illumina Genome Analyzer II	BACqjjM6ASDFAAPE	355	PAIRED	WGS	GENOMIC	RANDOM	13714087	2056505250	BGI	2010-04-07	2018-11-16	Illumina Genome Analyzer II paired end sequencing	A human gut microbial gene catalog established by deep metagenomic sequencing	BGI-MetaHIT	bgi-MH0035-BACqjjM6ASDFAAPE-83	BGI-FC30VWMAAXX-4	701930;1200924864;1216349871	8fe4658339cc30cfe269758efadcc4d1;76a05a433f17802dc5bda71f2821712f;6a67d3acab0ecaad626a8e566a1a0949	ftp.sra.ebi.ac.uk/vol1/fastq/ERR011/ERR011169/ERR011169.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR011/ERR011169/ERR011169_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR011/ERR011169/ERR011169_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR011/ERR011169/ERR011169.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR011/ERR011169/ERR011169_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR011/ERR011169/ERR011169_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR011/ERR011169/ERR011169.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR011/ERR011169/ERR011169_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR011/ERR011169/ERR011169_2.fastq.gz	1253990283;1260620786	1648b22f32ac1dc02d8b2cc3dd806e1d;6356d5c1c9b7b6c93640b7e4545b118e	ftp.sra.ebi.ac.uk/vol1/run/ERR011/ERR011169/MH0035_090122.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR011/ERR011169/MH0035_090122.2.fq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR011/ERR011169/MH0035_090122.1.fq.gz;fasp.sra.ebi.ac.uk:/vol1/run/ERR011/ERR011169/MH0035_090122.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR011/ERR011169/MH0035_090122.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR011/ERR011169/MH0035_090122.2.fq.gz	FASTQ;FASTQ	1813332305	ff12d00112a8b21e7fe948c5660228c1	ftp.sra.ebi.ac.uk/vol1/err/ERR011/ERR011169	fasp.sra.ebi.ac.uk:/vol1/err/ERR011/ERR011169	ftp.sra.ebi.ac.uk/vol1/err/ERR011/ERR011169				bgi-MH0035			0	2010-04-07
