study_accession	secondary_study_accession	sample_accession	secondary_sample_accession	experiment_accession	run_accession	submission_accession	tax_id	scientific_name	instrument_platform	instrument_model	library_name	nominal_length	library_layout	library_strategy	library_source	library_selection	read_count	base_count	center_name	first_public	last_updated	experiment_title	study_title	study_alias	experiment_alias	run_alias	fastq_bytes	fastq_md5	fastq_ftp	fastq_aspera	fastq_galaxy	submitted_bytes	submitted_md5	submitted_ftp	submitted_aspera	submitted_galaxy	submitted_format	sra_bytes	sra_md5	sra_ftp	sra_aspera	sra_galaxy	cram_index_ftp	cram_index_aspera	cram_index_galaxy	sample_alias	broker_name	sample_title	nominal_sdev	first_created
PRJNA400072	SRP129027	SAMN08049785	SRS2832015	SRX3558805	SRR6468539	SRA646300	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2000	G85404		PAIRED	WGS	METAGENOMIC	RANDOM	10990509	2165890755	SUB3239906	2018-01-13	2018-01-13	Illumina HiSeq 2000 sequencing; multi&apos;omic profiles of inflammatory bowel disease: adult stool	Gut microbiome structure and metabolic activity in inflammatory bowel disease	PRJNA400072	G85404	UMCG2788516.1_kneaddata_unmatched_1.fq.gz	994114;946797381;878642866	0ee550067c1f527cd53def3cf909a35c;8b32caca64253a37d0ecdc4eeea8e53f;125fae0a87abbb8f89b8b90aff4598c8	ftp.sra.ebi.ac.uk/vol1/fastq/SRR646/009/SRR6468539/SRR6468539.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR646/009/SRR6468539/SRR6468539_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR646/009/SRR6468539/SRR6468539_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR646/009/SRR6468539/SRR6468539.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR646/009/SRR6468539/SRR6468539_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR646/009/SRR6468539/SRR6468539_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR646/009/SRR6468539/SRR6468539.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR646/009/SRR6468539/SRR6468539_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR646/009/SRR6468539/SRR6468539_2.fastq.gz							1516024038	65a970e87df1663b88701c5813cba663	ftp.sra.ebi.ac.uk/vol1/srr/SRR646/009/SRR6468539	fasp.sra.ebi.ac.uk:/vol1/srr/SRR646/009/SRR6468539	ftp.sra.ebi.ac.uk/vol1/srr/SRR646/009/SRR6468539				UMCGIBD00145				2018-01-13
PRJNA400072	SRP129027	SAMN08049784	SRS2832014	SRX3558804	SRR6468540	SRA646300	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2000	G85182		PAIRED	WGS	METAGENOMIC	RANDOM	12424286	2446753702	SUB3239906	2018-01-13	2018-01-13	Illumina HiSeq 2000 sequencing; multi&apos;omic profiles of inflammatory bowel disease: adult stool	Gut microbiome structure and metabolic activity in inflammatory bowel disease	PRJNA400072	G85182	UMCG2739287.1_kneaddata_paired_1.fq.gz	1348812;1024450316;1014758394	61d8e710ef879c546bb4c79c2cd7924d;0fd0eeaae248df39ff385187cf2af9c0;1fd34f63a3af7f3aad502d2efcdd718b	ftp.sra.ebi.ac.uk/vol1/fastq/SRR646/000/SRR6468540/SRR6468540.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR646/000/SRR6468540/SRR6468540_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR646/000/SRR6468540/SRR6468540_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR646/000/SRR6468540/SRR6468540.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR646/000/SRR6468540/SRR6468540_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR646/000/SRR6468540/SRR6468540_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR646/000/SRR6468540/SRR6468540.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR646/000/SRR6468540/SRR6468540_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR646/000/SRR6468540/SRR6468540_2.fastq.gz							1684962965	5d8ee0083751642b5bca496b2f42159b	ftp.sra.ebi.ac.uk/vol1/srr/SRR646/000/SRR6468540	fasp.sra.ebi.ac.uk:/vol1/srr/SRR646/000/SRR6468540	ftp.sra.ebi.ac.uk/vol1/srr/SRR646/000/SRR6468540				UMCGIBD00371				2018-01-13
PRJNA400072	SRP129027	SAMN08049834	SRS2832013	SRX3558803	SRR6468541	SRA646300	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2000	G82698		PAIRED	WGS	METAGENOMIC	RANDOM	19599905	3804845575	SUB3239906	2018-01-13	2018-01-13	Illumina HiSeq 2000 sequencing; multi&apos;omic profiles of inflammatory bowel disease: adult stool	Gut microbiome structure and metabolic activity in inflammatory bowel disease	PRJNA400072	G82698	LLDeep_0030.1_kneaddata_unmatched_1.fq.gz	26917;1698091854;1671748727	470b3b4d442b2ebf6dbfc092f8b0a02c;8cf6d65ce13810dd8f2e1b33ad1cdb97;af60c145e84b846aecd7f2e5124c34a2	ftp.sra.ebi.ac.uk/vol1/fastq/SRR646/001/SRR6468541/SRR6468541.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR646/001/SRR6468541/SRR6468541_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR646/001/SRR6468541/SRR6468541_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR646/001/SRR6468541/SRR6468541.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR646/001/SRR6468541/SRR6468541_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR646/001/SRR6468541/SRR6468541_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR646/001/SRR6468541/SRR6468541.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR646/001/SRR6468541/SRR6468541_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR646/001/SRR6468541/SRR6468541_2.fastq.gz							2799405126	4391330216583753e964e11d642b308d	ftp.sra.ebi.ac.uk/vol1/srr/SRR646/001/SRR6468541	fasp.sra.ebi.ac.uk:/vol1/srr/SRR646/001/SRR6468541	ftp.sra.ebi.ac.uk/vol1/srr/SRR646/001/SRR6468541				LLDeep_0030				2018-01-13
PRJNA400072	SRP129027	SAMN08049835	SRS2832012	SRX3558802	SRR6468542	SRA646300	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2000	G83913		PAIRED	WGS	METAGENOMIC	RANDOM	25488366	4871969520	SUB3239906	2018-01-13	2018-01-13	Illumina HiSeq 2000 sequencing; multi&apos;omic profiles of inflammatory bowel disease: adult stool	Gut microbiome structure and metabolic activity in inflammatory bowel disease	PRJNA400072	G83913	LLDeep_0033.1_kneaddata_paired_2.fq.gz	454549;2336909350;2235009614	947405621cdc60214148db1c6429192d;ac3c1ea6284a353fd37bf2c29e8c010f;823d190de8fa786167bfee3a8405563a	ftp.sra.ebi.ac.uk/vol1/fastq/SRR646/002/SRR6468542/SRR6468542.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR646/002/SRR6468542/SRR6468542_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR646/002/SRR6468542/SRR6468542_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR646/002/SRR6468542/SRR6468542.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR646/002/SRR6468542/SRR6468542_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR646/002/SRR6468542/SRR6468542_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR646/002/SRR6468542/SRR6468542.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR646/002/SRR6468542/SRR6468542_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR646/002/SRR6468542/SRR6468542_2.fastq.gz							3753813404	ea5f3b671490b2f3b8843de4bd82bcd4	ftp.sra.ebi.ac.uk/vol1/srr/SRR646/002/SRR6468542	fasp.sra.ebi.ac.uk:/vol1/srr/SRR646/002/SRR6468542	ftp.sra.ebi.ac.uk/vol1/srr/SRR646/002/SRR6468542				LLDeep_0033				2018-01-13
PRJNA400072	SRP129027	SAMN08049836	SRS2832011	SRX3558801	SRR6468543	SRA646300	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2000	G82666		PAIRED	WGS	METAGENOMIC	RANDOM	30851909	5900266063	SUB3239906	2018-01-13	2018-01-13	Illumina HiSeq 2000 sequencing; multi&apos;omic profiles of inflammatory bowel disease: adult stool	Gut microbiome structure and metabolic activity in inflammatory bowel disease	PRJNA400072	G82666	LLDeep_0034.1_kneaddata_paired_1.fq.gz	2005499;2789811050;2723899597	a5c9d0c84aa1616f0997c5c45543c312;25a52db06b5405ff03565b6b5a1dfc9e;6376abb612b3991746af9512220a5feb	ftp.sra.ebi.ac.uk/vol1/fastq/SRR646/003/SRR6468543/SRR6468543.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR646/003/SRR6468543/SRR6468543_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR646/003/SRR6468543/SRR6468543_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR646/003/SRR6468543/SRR6468543.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR646/003/SRR6468543/SRR6468543_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR646/003/SRR6468543/SRR6468543_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR646/003/SRR6468543/SRR6468543.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR646/003/SRR6468543/SRR6468543_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR646/003/SRR6468543/SRR6468543_2.fastq.gz							4541073928	7b6602f9dab7e5e61885c4552906260b	ftp.sra.ebi.ac.uk/vol1/srr/SRR646/003/SRR6468543	fasp.sra.ebi.ac.uk:/vol1/srr/SRR646/003/SRR6468543	ftp.sra.ebi.ac.uk/vol1/srr/SRR646/003/SRR6468543				LLDeep_0034				2018-01-13
PRJNA400072	SRP129027	SAMN08049837	SRS2832010	SRX3558800	SRR6468544	SRA646300	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2000	G82589		PAIRED	WGS	METAGENOMIC	RANDOM	11591229	2279890053	SUB3239906	2018-02-03	2018-02-03	Illumina HiSeq 2000 sequencing; multi&apos;omic profiles of inflammatory bowel disease: adult stool	Gut microbiome structure and metabolic activity in inflammatory bowel disease	PRJNA400072	G82589	LLDeep_0037.1_kneaddata_unmatched_1.fq.gz	958394675;948868485	c29e0e86b765b548fb379f1aedb89037;d7777abad366d20087097e6588c9012d	ftp.sra.ebi.ac.uk/vol1/fastq/SRR646/004/SRR6468544/SRR6468544_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR646/004/SRR6468544/SRR6468544_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR646/004/SRR6468544/SRR6468544_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR646/004/SRR6468544/SRR6468544_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR646/004/SRR6468544/SRR6468544_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR646/004/SRR6468544/SRR6468544_2.fastq.gz							1607047237	4bc478857f0820e2ae573d3abede169b	ftp.sra.ebi.ac.uk/vol1/srr/SRR646/004/SRR6468544	fasp.sra.ebi.ac.uk:/vol1/srr/SRR646/004/SRR6468544	ftp.sra.ebi.ac.uk/vol1/srr/SRR646/004/SRR6468544				LLDeep_0037				2018-02-03
PRJNA400072	SRP129027	SAMN08049830	SRS2832009	SRX3558799	SRR6468545	SRA646300	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2000	G82738		PAIRED	WGS	METAGENOMIC	RANDOM	19417751	3775841679	SUB3239906	2018-01-13	2018-01-13	Illumina HiSeq 2000 sequencing; multi&apos;omic profiles of inflammatory bowel disease: adult stool	Gut microbiome structure and metabolic activity in inflammatory bowel disease	PRJNA400072	G82738	LLDeep_0026.1_kneaddata_paired_2.fq.gz	27838;1672533497;1652104322	9ec0e50632391a903eb18157766c27f6;4fc7387cb5fe146afb924d40402667ad;ae0ce28f05713d7425370a1ee7a37f27	ftp.sra.ebi.ac.uk/vol1/fastq/SRR646/005/SRR6468545/SRR6468545.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR646/005/SRR6468545/SRR6468545_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR646/005/SRR6468545/SRR6468545_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR646/005/SRR6468545/SRR6468545.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR646/005/SRR6468545/SRR6468545_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR646/005/SRR6468545/SRR6468545_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR646/005/SRR6468545/SRR6468545.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR646/005/SRR6468545/SRR6468545_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR646/005/SRR6468545/SRR6468545_2.fastq.gz							2761037738	bf6e08d96b9af788ec428fc82aa1ebef	ftp.sra.ebi.ac.uk/vol1/srr/SRR646/005/SRR6468545	fasp.sra.ebi.ac.uk:/vol1/srr/SRR646/005/SRR6468545	ftp.sra.ebi.ac.uk/vol1/srr/SRR646/005/SRR6468545				LLDeep_0026				2018-01-13
PRJNA400072	SRP129027	SAMN08049831	SRS2832008	SRX3558798	SRR6468546	SRA646300	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2000	G83335		PAIRED	WGS	METAGENOMIC	RANDOM	13984243	2717775230	SUB3239906	2018-01-13	2018-01-13	Illumina HiSeq 2000 sequencing; multi&apos;omic profiles of inflammatory bowel disease: adult stool	Gut microbiome structure and metabolic activity in inflammatory bowel disease	PRJNA400072	G83335	LLDeep_0027.1_kneaddata_paired_2.fq.gz	90103;1275863287;1202177707	66840a865b5402e64f2c78ef078f683d;0965988972df46dc496d3c92757c91d3;f8fc18acaf552199f3eaab55744e561d	ftp.sra.ebi.ac.uk/vol1/fastq/SRR646/006/SRR6468546/SRR6468546.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR646/006/SRR6468546/SRR6468546_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR646/006/SRR6468546/SRR6468546_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR646/006/SRR6468546/SRR6468546.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR646/006/SRR6468546/SRR6468546_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR646/006/SRR6468546/SRR6468546_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR646/006/SRR6468546/SRR6468546.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR646/006/SRR6468546/SRR6468546_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR646/006/SRR6468546/SRR6468546_2.fastq.gz							2054213214	a8ad32fcf70b33fcc7bebdcfc6e7b60a	ftp.sra.ebi.ac.uk/vol1/srr/SRR646/006/SRR6468546	fasp.sra.ebi.ac.uk:/vol1/srr/SRR646/006/SRR6468546	ftp.sra.ebi.ac.uk/vol1/srr/SRR646/006/SRR6468546				LLDeep_0027				2018-01-13
PRJNA400072	SRP129027	SAMN08049832	SRS2832007	SRX3558797	SRR6468547	SRA646300	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2000	G82708		PAIRED	WGS	METAGENOMIC	RANDOM	19712714	3831592582	SUB3239906	2018-01-13	2018-01-13	Illumina HiSeq 2000 sequencing; multi&apos;omic profiles of inflammatory bowel disease: adult stool	Gut microbiome structure and metabolic activity in inflammatory bowel disease	PRJNA400072	G82708	LLDeep_0028.1_kneaddata_paired_2.fq.gz	40985;1695703146;1691027414	ad2a3804338b56944e45fddf173932f2;716a7935b45bbf43746ed24d5d7728b2;10e6541bb25d36996e4b75a30acba2d1	ftp.sra.ebi.ac.uk/vol1/fastq/SRR646/007/SRR6468547/SRR6468547.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR646/007/SRR6468547/SRR6468547_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR646/007/SRR6468547/SRR6468547_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR646/007/SRR6468547/SRR6468547.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR646/007/SRR6468547/SRR6468547_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR646/007/SRR6468547/SRR6468547_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR646/007/SRR6468547/SRR6468547.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR646/007/SRR6468547/SRR6468547_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR646/007/SRR6468547/SRR6468547_2.fastq.gz							2832753376	ecb2174183bd075a8118819bb4b6b11a	ftp.sra.ebi.ac.uk/vol1/srr/SRR646/007/SRR6468547	fasp.sra.ebi.ac.uk:/vol1/srr/SRR646/007/SRR6468547	ftp.sra.ebi.ac.uk/vol1/srr/SRR646/007/SRR6468547				LLDeep_0028				2018-01-13
PRJNA400072	SRP129027	SAMN08049833	SRS2832006	SRX3558796	SRR6468548	SRA646300	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2000	G83327		PAIRED	WGS	METAGENOMIC	RANDOM	9388630	1830613987	SUB3239906	2018-02-03	2018-02-03	Illumina HiSeq 2000 sequencing; multi&apos;omic profiles of inflammatory bowel disease: adult stool	Gut microbiome structure and metabolic activity in inflammatory bowel disease	PRJNA400072	G83327	LLDeep_0029.1_kneaddata_paired_1.fq.gz	199658;806912548;783935653	969109ee2bd1ed2e8ca3222fe42ace61;0f3327884caeba3f72339f83c6fb501c;00db3b85e6b86f6105a17a3dcd72a24c	ftp.sra.ebi.ac.uk/vol1/fastq/SRR646/008/SRR6468548/SRR6468548.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR646/008/SRR6468548/SRR6468548_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR646/008/SRR6468548/SRR6468548_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR646/008/SRR6468548/SRR6468548.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR646/008/SRR6468548/SRR6468548_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR646/008/SRR6468548/SRR6468548_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR646/008/SRR6468548/SRR6468548.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR646/008/SRR6468548/SRR6468548_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR646/008/SRR6468548/SRR6468548_2.fastq.gz							1330725926	5a2fb928355cd2f22ed38a5bcf0d0971	ftp.sra.ebi.ac.uk/vol1/srr/SRR646/008/SRR6468548	fasp.sra.ebi.ac.uk:/vol1/srr/SRR646/008/SRR6468548	ftp.sra.ebi.ac.uk/vol1/srr/SRR646/008/SRR6468548				LLDeep_0029				2018-02-03
PRJNA400072	SRP129027	SAMN08049838	SRS2832005	SRX3558795	SRR6468549	SRA646300	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2000	G82786		PAIRED	WGS	METAGENOMIC	RANDOM	23806258	4655878932	SUB3239906	2018-01-13	2018-01-13	Illumina HiSeq 2000 sequencing; multi&apos;omic profiles of inflammatory bowel disease: adult stool	Gut microbiome structure and metabolic activity in inflammatory bowel disease	PRJNA400072	G82786	LLDeep_0039.1_kneaddata_paired_1.fq.gz	343559;2059683986;2037975752	a8704e7fba2a87625ad4aeb4ce5ab0b9;933f18e20e4720e9228d316bfbe85617;2f23e59f1eddd6ac0be59c52bdbad9f5	ftp.sra.ebi.ac.uk/vol1/fastq/SRR646/009/SRR6468549/SRR6468549.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR646/009/SRR6468549/SRR6468549_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR646/009/SRR6468549/SRR6468549_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR646/009/SRR6468549/SRR6468549.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR646/009/SRR6468549/SRR6468549_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR646/009/SRR6468549/SRR6468549_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR646/009/SRR6468549/SRR6468549.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR646/009/SRR6468549/SRR6468549_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR646/009/SRR6468549/SRR6468549_2.fastq.gz							3400780963	6725151a6d74b6039cb46620c7e9ce42	ftp.sra.ebi.ac.uk/vol1/srr/SRR646/009/SRR6468549	fasp.sra.ebi.ac.uk:/vol1/srr/SRR646/009/SRR6468549	ftp.sra.ebi.ac.uk/vol1/srr/SRR646/009/SRR6468549				LLDeep_0039				2018-01-13
PRJNA400072	SRP129027	SAMN08049839	SRS2832004	SRX3558794	SRR6468550	SRA646300	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2000	G83901		PAIRED	WGS	METAGENOMIC	RANDOM	12137133	2343621162	SUB3239906	2018-01-13	2018-01-13	Illumina HiSeq 2000 sequencing; multi&apos;omic profiles of inflammatory bowel disease: adult stool	Gut microbiome structure and metabolic activity in inflammatory bowel disease	PRJNA400072	G83901	LLDeep_0043.1_kneaddata_paired_2.fq.gz	8181;1117348304;1034762157	f5de1a69c0486180831559397e3ab758;ff71c315c7df533edae7ab9b8826e329;1ef80b341c40d179dfc537674041f7a1	ftp.sra.ebi.ac.uk/vol1/fastq/SRR646/000/SRR6468550/SRR6468550.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR646/000/SRR6468550/SRR6468550_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR646/000/SRR6468550/SRR6468550_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR646/000/SRR6468550/SRR6468550.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR646/000/SRR6468550/SRR6468550_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR646/000/SRR6468550/SRR6468550_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR646/000/SRR6468550/SRR6468550.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR646/000/SRR6468550/SRR6468550_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR646/000/SRR6468550/SRR6468550_2.fastq.gz							1769534721	1590095bb24a01004bf8a56861ca8ae5	ftp.sra.ebi.ac.uk/vol1/srr/SRR646/000/SRR6468550	fasp.sra.ebi.ac.uk:/vol1/srr/SRR646/000/SRR6468550	ftp.sra.ebi.ac.uk/vol1/srr/SRR646/000/SRR6468550				LLDeep_0043				2018-01-13
PRJNA400072	SRP129027	SAMN08049817	SRS2832003	SRX3558793	SRR6468551	SRA646300	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2000	G85166		PAIRED	WGS	METAGENOMIC	RANDOM	4127076	815578090	SUB3239906	2018-02-03	2018-02-03	Illumina HiSeq 2000 sequencing; multi&apos;omic profiles of inflammatory bowel disease: adult stool	Gut microbiome structure and metabolic activity in inflammatory bowel disease	PRJNA400072	G85166	UMCG9119812.1_kneaddata_paired_2.fq.gz	302117648;296298285	3eb2f4f798dd1cf6d2d97e062abfaf26;04db68472370a2434fdd83d109afc69b	ftp.sra.ebi.ac.uk/vol1/fastq/SRR646/001/SRR6468551/SRR6468551_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR646/001/SRR6468551/SRR6468551_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR646/001/SRR6468551/SRR6468551_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR646/001/SRR6468551/SRR6468551_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR646/001/SRR6468551/SRR6468551_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR646/001/SRR6468551/SRR6468551_2.fastq.gz							510032159	a358df7261dd032a76538b6a441b28d5	ftp.sra.ebi.ac.uk/vol1/srr/SRR646/001/SRR6468551	fasp.sra.ebi.ac.uk:/vol1/srr/SRR646/001/SRR6468551	ftp.sra.ebi.ac.uk/vol1/srr/SRR646/001/SRR6468551				UMCGIBD00238				2018-02-03
PRJNA400072	SRP129027	SAMN08049816	SRS2832002	SRX3558792	SRR6468552	SRA646300	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2000	G85405		PAIRED	WGS	METAGENOMIC	RANDOM	10664893	2112989975	SUB3239906	2018-01-13	2018-01-13	Illumina HiSeq 2000 sequencing; multi&apos;omic profiles of inflammatory bowel disease: adult stool	Gut microbiome structure and metabolic activity in inflammatory bowel disease	PRJNA400072	G85405	UMCG8438880.1_kneaddata_paired_1.fq.gz	45186;852853786;865708801	b45e0e911a327eec224cef84be026212;c8aa429eecea3cfcd8a912f1233e967f;f366ad461ee135e02a4658586db34f68	ftp.sra.ebi.ac.uk/vol1/fastq/SRR646/002/SRR6468552/SRR6468552.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR646/002/SRR6468552/SRR6468552_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR646/002/SRR6468552/SRR6468552_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR646/002/SRR6468552/SRR6468552.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR646/002/SRR6468552/SRR6468552_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR646/002/SRR6468552/SRR6468552_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR646/002/SRR6468552/SRR6468552.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR646/002/SRR6468552/SRR6468552_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR646/002/SRR6468552/SRR6468552_2.fastq.gz							1438531906	9dacd0639bbb7a88883b9048f6bfafaf	ftp.sra.ebi.ac.uk/vol1/srr/SRR646/002/SRR6468552	fasp.sra.ebi.ac.uk:/vol1/srr/SRR646/002/SRR6468552	ftp.sra.ebi.ac.uk/vol1/srr/SRR646/002/SRR6468552				UMCGIBD00233				2018-01-13
