study_accession	secondary_study_accession	sample_accession	secondary_sample_accession	experiment_accession	run_accession	submission_accession	tax_id	scientific_name	instrument_platform	instrument_model	library_name	nominal_length	library_layout	library_strategy	library_source	library_selection	read_count	base_count	center_name	first_public	last_updated	experiment_title	study_title	study_alias	experiment_alias	run_alias	fastq_bytes	fastq_md5	fastq_ftp	fastq_aspera	fastq_galaxy	submitted_bytes	submitted_md5	submitted_ftp	submitted_aspera	submitted_galaxy	submitted_format	sra_bytes	sra_md5	sra_ftp	sra_aspera	sra_galaxy	cram_index_ftp	cram_index_aspera	cram_index_galaxy	sample_alias	broker_name	sample_title	nominal_sdev	first_created
PRJNA385949	SRP108708	SAMN07199853	SRS2255199	SRX2887177	SRR5650080	SRA571102	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2000	p8600mo2		PAIRED	WGS	METAGENOMIC	RANDOM	21513371	4236932263	SUB2752764	2017-12-14	2017-12-14	Illumina HiSeq 2000 sequencing; p8600mo2	Longitudinal Stool Study of patients with IBD and controls	PRJNA385949	p8600mo2	p8600_mo2.1_kneaddata_paired_1.fq.gz	1814636906;1770417258	47aef24f0cb07d129000e9b295e85c3b;e6641496d92a750143c30100146df7d8	ftp.sra.ebi.ac.uk/vol1/fastq/SRR565/000/SRR5650080/SRR5650080_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR565/000/SRR5650080/SRR5650080_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR565/000/SRR5650080/SRR5650080_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR565/000/SRR5650080/SRR5650080_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR565/000/SRR5650080/SRR5650080_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR565/000/SRR5650080/SRR5650080_2.fastq.gz							2928000463	ad4698de0818338fc3e78bba9617c154	ftp.sra.ebi.ac.uk/vol1/srr/SRR565/000/SRR5650080	fasp.sra.ebi.ac.uk:/vol1/srr/SRR565/000/SRR5650080	ftp.sra.ebi.ac.uk/vol1/srr/SRR565/000/SRR5650080				p8600_mo2				2017-12-14
PRJNA385949	SRP108708	SAMN07199854	SRS2255198	SRX2887176	SRR5650081	SRA571102	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2000	p8600mo3		PAIRED	WGS	METAGENOMIC	RANDOM	8419946	1682659597	SUB2752764	2017-12-14	2017-12-14	Illumina HiSeq 2000 sequencing; p8600mo3	Longitudinal Stool Study of patients with IBD and controls	PRJNA385949	p8600mo3	p8600_mo3.1_kneaddata_paired_2.fq.gz	583673688;590468134	6362614327be92339af3ca9d185fb846;27371c4f52c2eef328baaf6d921575a1	ftp.sra.ebi.ac.uk/vol1/fastq/SRR565/001/SRR5650081/SRR5650081_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR565/001/SRR5650081/SRR5650081_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR565/001/SRR5650081/SRR5650081_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR565/001/SRR5650081/SRR5650081_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR565/001/SRR5650081/SRR5650081_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR565/001/SRR5650081/SRR5650081_2.fastq.gz							940232380	0a9f510e37cd8c55eada8640683b90f8	ftp.sra.ebi.ac.uk/vol1/srr/SRR565/001/SRR5650081	fasp.sra.ebi.ac.uk:/vol1/srr/SRR565/001/SRR5650081	ftp.sra.ebi.ac.uk/vol1/srr/SRR565/001/SRR5650081				p8600_mo3				2017-12-14
PRJNA385949	SRP108708	SAMN07199855	SRS2255197	SRX2887175	SRR5650082	SRA571102	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2000	p8600mo4		PAIRED	WGS	METAGENOMIC	RANDOM	8234048	1644603428	SUB2752764	2017-12-14	2017-12-14	Illumina HiSeq 2000 sequencing; p8600mo4	Longitudinal Stool Study of patients with IBD and controls	PRJNA385949	p8600mo4	p8600_mo4.1_kneaddata_paired_1.fq.gz	574542268;579187273	9f8b6650ffb8a51d8e449cdf8ff67a42;a876ed5b75ad621d8b8e937ffde8ebbf	ftp.sra.ebi.ac.uk/vol1/fastq/SRR565/002/SRR5650082/SRR5650082_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR565/002/SRR5650082/SRR5650082_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR565/002/SRR5650082/SRR5650082_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR565/002/SRR5650082/SRR5650082_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR565/002/SRR5650082/SRR5650082_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR565/002/SRR5650082/SRR5650082_2.fastq.gz							922664569	3926a9b07fb60725b283cd40c3d901f6	ftp.sra.ebi.ac.uk/vol1/srr/SRR565/002/SRR5650082	fasp.sra.ebi.ac.uk:/vol1/srr/SRR565/002/SRR5650082	ftp.sra.ebi.ac.uk/vol1/srr/SRR565/002/SRR5650082				p8600_mo4				2017-12-14
PRJNA385949	SRP108708	SAMN07199856	SRS2255196	SRX2887174	SRR5650083	SRA571102	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2000	p8600mo5		PAIRED	WGS	METAGENOMIC	RANDOM	8826047	1761067871	SUB2752764	2017-12-14	2017-12-14	Illumina HiSeq 2000 sequencing; p8600mo5	Longitudinal Stool Study of patients with IBD and controls	PRJNA385949	p8600mo5	p8600_mo5.1_kneaddata_paired_2.fq.gz	614718384;615766048	bbb4e12d5732db78c362a182ee183876;895cd6ac8e5de97f5d378b59fa26f6cb	ftp.sra.ebi.ac.uk/vol1/fastq/SRR565/003/SRR5650083/SRR5650083_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR565/003/SRR5650083/SRR5650083_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR565/003/SRR5650083/SRR5650083_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR565/003/SRR5650083/SRR5650083_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR565/003/SRR5650083/SRR5650083_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR565/003/SRR5650083/SRR5650083_2.fastq.gz							986830071	17f70c05188aa45322f7a1ac98e6dbfd	ftp.sra.ebi.ac.uk/vol1/srr/SRR565/003/SRR5650083	fasp.sra.ebi.ac.uk:/vol1/srr/SRR565/003/SRR5650083	ftp.sra.ebi.ac.uk/vol1/srr/SRR565/003/SRR5650083				p8600_mo5				2017-12-14
PRJNA385949	SRP108708	SAMN07199857	SRS2255195	SRX2887173	SRR5650084	SRA571102	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2000	p8600mo6		PAIRED	WGS	METAGENOMIC	RANDOM	8677158	1729694895	SUB2752764	2017-12-14	2017-12-14	Illumina HiSeq 2000 sequencing; p8600mo6	Longitudinal Stool Study of patients with IBD and controls	PRJNA385949	p8600mo6	p8600_mo6.1_kneaddata_paired_1.fq.gz	603249729;605111065	da3ba2f02a2f65109e8ec53c665f7ecf;589b10b58c5a9acf70d4e1963f18ded5	ftp.sra.ebi.ac.uk/vol1/fastq/SRR565/004/SRR5650084/SRR5650084_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR565/004/SRR5650084/SRR5650084_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR565/004/SRR5650084/SRR5650084_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR565/004/SRR5650084/SRR5650084_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR565/004/SRR5650084/SRR5650084_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR565/004/SRR5650084/SRR5650084_2.fastq.gz							968980517	d46ec723747bb0b506daddc3fa6d734a	ftp.sra.ebi.ac.uk/vol1/srr/SRR565/004/SRR5650084	fasp.sra.ebi.ac.uk:/vol1/srr/SRR565/004/SRR5650084	ftp.sra.ebi.ac.uk/vol1/srr/SRR565/004/SRR5650084				p8600_mo6				2017-12-14
PRJNA385949	SRP108708	SAMN07199858	SRS2255194	SRX2887172	SRR5650085	SRA571102	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2000	p8600mo7		PAIRED	WGS	METAGENOMIC	RANDOM	20505716	4024112515	SUB2752764	2017-12-14	2017-12-14	Illumina HiSeq 2000 sequencing; p8600mo7	Longitudinal Stool Study of patients with IBD and controls	PRJNA385949	p8600mo7	p8600_mo7.1_kneaddata_paired_1.fq.gz	1734150541;1695241063	bb7ce80c2178a65c8cc19143a2179e79;99b4e9ec0bd116c0713dfabac98e05af	ftp.sra.ebi.ac.uk/vol1/fastq/SRR565/005/SRR5650085/SRR5650085_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR565/005/SRR5650085/SRR5650085_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR565/005/SRR5650085/SRR5650085_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR565/005/SRR5650085/SRR5650085_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR565/005/SRR5650085/SRR5650085_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR565/005/SRR5650085/SRR5650085_2.fastq.gz							2799494105	56ad9d0e533e4ba51efdcbd64be2c952	ftp.sra.ebi.ac.uk/vol1/srr/SRR565/005/SRR5650085	fasp.sra.ebi.ac.uk:/vol1/srr/SRR565/005/SRR5650085	ftp.sra.ebi.ac.uk/vol1/srr/SRR565/005/SRR5650085				p8600_mo7				2017-12-14
PRJNA385949	SRP108708	SAMN07199919	SRS2255193	SRX2887171	SRR5650086	SRA571102	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2000	p8775mo7		PAIRED	WGS	METAGENOMIC	RANDOM	21425638	4220193144	SUB2752764	2017-12-14	2017-12-14	Illumina HiSeq 2000 sequencing; p8775mo7	Longitudinal Stool Study of patients with IBD and controls	PRJNA385949	p8775mo7	p8775_mo7.1_kneaddata_paired_1.fq.gz	1805404901;1765319710	5b4e30f90bda8d7c6c29f99b38f26df2;9dd4b03c2f44746d22f097e5d89e7268	ftp.sra.ebi.ac.uk/vol1/fastq/SRR565/006/SRR5650086/SRR5650086_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR565/006/SRR5650086/SRR5650086_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR565/006/SRR5650086/SRR5650086_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR565/006/SRR5650086/SRR5650086_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR565/006/SRR5650086/SRR5650086_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR565/006/SRR5650086/SRR5650086_2.fastq.gz							2913145591	3b0bd0073324d7dbcc71c337fab2b325	ftp.sra.ebi.ac.uk/vol1/srr/SRR565/006/SRR5650086	fasp.sra.ebi.ac.uk:/vol1/srr/SRR565/006/SRR5650086	ftp.sra.ebi.ac.uk/vol1/srr/SRR565/006/SRR5650086				p8775_mo7				2017-12-14
PRJNA385949	SRP108708	SAMN07199920	SRS2255192	SRX2887170	SRR5650087	SRA571102	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2000	p8775mo8		PAIRED	WGS	METAGENOMIC	RANDOM	22137003	4347099950	SUB2752764	2017-12-14	2017-12-14	Illumina HiSeq 2000 sequencing; p8775mo8	Longitudinal Stool Study of patients with IBD and controls	PRJNA385949	p8775mo8	p8775_mo8.1_kneaddata_paired_2.fq.gz	1862166382;1816599104	0beb1aeb396738799c060599dd4cd199;c70b8ef3f2cac7e94f3424022dd2c36c	ftp.sra.ebi.ac.uk/vol1/fastq/SRR565/007/SRR5650087/SRR5650087_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR565/007/SRR5650087/SRR5650087_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR565/007/SRR5650087/SRR5650087_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR565/007/SRR5650087/SRR5650087_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR565/007/SRR5650087/SRR5650087_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR565/007/SRR5650087/SRR5650087_2.fastq.gz							3004432405	d4ec9e85abf20c41ef48dd9237d249f9	ftp.sra.ebi.ac.uk/vol1/srr/SRR565/007/SRR5650087	fasp.sra.ebi.ac.uk:/vol1/srr/SRR565/007/SRR5650087	ftp.sra.ebi.ac.uk/vol1/srr/SRR565/007/SRR5650087				p8775_mo8				2017-12-14
PRJNA385949	SRP108708	SAMN07199917	SRS2255191	SRX2887169	SRR5650088	SRA571102	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2000	p8775mo5		PAIRED	WGS	METAGENOMIC	RANDOM	17299946	3390945765	SUB2752764	2017-12-14	2017-12-14	Illumina HiSeq 2000 sequencing; p8775mo5	Longitudinal Stool Study of patients with IBD and controls	PRJNA385949	p8775mo5	p8775_mo5.1_kneaddata_paired_1.fq.gz	1461688270;1431483939	c2f2b5c4a58c69656a2bddc8dc88a5e4;bbfeb3f7b5358610f3cbe84b5825f95a	ftp.sra.ebi.ac.uk/vol1/fastq/SRR565/008/SRR5650088/SRR5650088_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR565/008/SRR5650088/SRR5650088_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR565/008/SRR5650088/SRR5650088_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR565/008/SRR5650088/SRR5650088_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR565/008/SRR5650088/SRR5650088_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR565/008/SRR5650088/SRR5650088_2.fastq.gz							2364080518	321309dd20c5ffcac9b01517db829f48	ftp.sra.ebi.ac.uk/vol1/srr/SRR565/008/SRR5650088	fasp.sra.ebi.ac.uk:/vol1/srr/SRR565/008/SRR5650088	ftp.sra.ebi.ac.uk/vol1/srr/SRR565/008/SRR5650088				p8775_mo5				2017-12-14
PRJNA385949	SRP108708	SAMN07199918	SRS2255190	SRX2887168	SRR5650089	SRA571102	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2000	p8775mo6		PAIRED	WGS	METAGENOMIC	RANDOM	20476654	4026230987	SUB2752764	2017-12-14	2017-12-14	Illumina HiSeq 2000 sequencing; p8775mo6	Longitudinal Stool Study of patients with IBD and controls	PRJNA385949	p8775mo6	p8775_mo6.1_kneaddata_paired_2.fq.gz	1721112250;1675995111	300c6b6ca3ba3f903cc025024b3e19dc;26e55b296245565a43be2a0e23878841	ftp.sra.ebi.ac.uk/vol1/fastq/SRR565/009/SRR5650089/SRR5650089_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR565/009/SRR5650089/SRR5650089_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR565/009/SRR5650089/SRR5650089_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR565/009/SRR5650089/SRR5650089_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR565/009/SRR5650089/SRR5650089_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR565/009/SRR5650089/SRR5650089_2.fastq.gz							2775552745	b6eb0831986b81003de69ca5a9268234	ftp.sra.ebi.ac.uk/vol1/srr/SRR565/009/SRR5650089	fasp.sra.ebi.ac.uk:/vol1/srr/SRR565/009/SRR5650089	ftp.sra.ebi.ac.uk/vol1/srr/SRR565/009/SRR5650089				p8775_mo6				2017-12-14
PRJNA385949	SRP108708	SAMN07199915	SRS2255189	SRX2887167	SRR5650090	SRA571102	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2000	p8775mo3		PAIRED	WGS	METAGENOMIC	RANDOM	20125165	3948559941	SUB2752764	2017-12-14	2017-12-14	Illumina HiSeq 2000 sequencing; p8775mo3	Longitudinal Stool Study of patients with IBD and controls	PRJNA385949	p8775mo3	p8775_mo3.1_kneaddata_paired_2.fq.gz	1695509514;1665538526	1f061619533276b37dc07839d6c3fe12;f7ef7620336d77b45f2449be8cc88357	ftp.sra.ebi.ac.uk/vol1/fastq/SRR565/000/SRR5650090/SRR5650090_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR565/000/SRR5650090/SRR5650090_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR565/000/SRR5650090/SRR5650090_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR565/000/SRR5650090/SRR5650090_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR565/000/SRR5650090/SRR5650090_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR565/000/SRR5650090/SRR5650090_2.fastq.gz							2744649944	3c37f04afb766a14072beb23638914e4	ftp.sra.ebi.ac.uk/vol1/srr/SRR565/000/SRR5650090	fasp.sra.ebi.ac.uk:/vol1/srr/SRR565/000/SRR5650090	ftp.sra.ebi.ac.uk/vol1/srr/SRR565/000/SRR5650090				p8775_mo3				2017-12-14
PRJNA385949	SRP108708	SAMN07199916	SRS2255188	SRX2887166	SRR5650091	SRA571102	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2000	p8775mo4		PAIRED	WGS	METAGENOMIC	RANDOM	18995841	3728810238	SUB2752764	2017-12-14	2017-12-14	Illumina HiSeq 2000 sequencing; p8775mo4	Longitudinal Stool Study of patients with IBD and controls	PRJNA385949	p8775mo4	p8775_mo4.1_kneaddata_paired_1.fq.gz	1602440154;1571064258	a021ceeceace6cfdfcd2340bfb53ea19;a8ba8c0beab72a54060305c56df4b006	ftp.sra.ebi.ac.uk/vol1/fastq/SRR565/001/SRR5650091/SRR5650091_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR565/001/SRR5650091/SRR5650091_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR565/001/SRR5650091/SRR5650091_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR565/001/SRR5650091/SRR5650091_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR565/001/SRR5650091/SRR5650091_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR565/001/SRR5650091/SRR5650091_2.fastq.gz							2593614983	3fdd2940471e81a89611fefdfaa98717	ftp.sra.ebi.ac.uk/vol1/srr/SRR565/001/SRR5650091	fasp.sra.ebi.ac.uk:/vol1/srr/SRR565/001/SRR5650091	ftp.sra.ebi.ac.uk/vol1/srr/SRR565/001/SRR5650091				p8775_mo4				2017-12-14
PRJNA385949	SRP108708	SAMN07199912	SRS2255187	SRX2887165	SRR5650092	SRA571102	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2000	p8775mo12		PAIRED	WGS	METAGENOMIC	RANDOM	22737178	4468246746	SUB2752764	2017-12-14	2017-12-14	Illumina HiSeq 2000 sequencing; p8775mo12	Longitudinal Stool Study of patients with IBD and controls	PRJNA385949	p8775mo12	p8775_mo12.1_kneaddata_paired_1.fq.gz	1243130902;1221677355	2d1b948aa5ca5dc9b352afbe3506e3f2;2d834fa889608a62336a6253e85ab7b5	ftp.sra.ebi.ac.uk/vol1/fastq/SRR565/002/SRR5650092/SRR5650092_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR565/002/SRR5650092/SRR5650092_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR565/002/SRR5650092/SRR5650092_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR565/002/SRR5650092/SRR5650092_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR565/002/SRR5650092/SRR5650092_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR565/002/SRR5650092/SRR5650092_2.fastq.gz							1814053921	873d7b96a8063408ddd255f242ca85c4	ftp.sra.ebi.ac.uk/vol1/srr/SRR565/002/SRR5650092	fasp.sra.ebi.ac.uk:/vol1/srr/SRR565/002/SRR5650092	ftp.sra.ebi.ac.uk/vol1/srr/SRR565/002/SRR5650092				p8775_mo12				2017-12-14
PRJNA385949	SRP108708	SAMN07199914	SRS2255186	SRX2887164	SRR5650093	SRA571102	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2000	p8775mo2		PAIRED	WGS	METAGENOMIC	RANDOM	57533611	11326053931	SUB2752764	2017-12-14	2017-12-14	Illumina HiSeq 2000 sequencing; p8775mo2	Longitudinal Stool Study of patients with IBD and controls	PRJNA385949	p8775mo2	p8775_mo2.1_kneaddata_paired_1.fq.gz	4797225846;4810824891	d91a7c31e5c53e4506cb4c7f82ad41b6;0001d28785f46212b8b4008c16a742b2	ftp.sra.ebi.ac.uk/vol1/fastq/SRR565/003/SRR5650093/SRR5650093_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR565/003/SRR5650093/SRR5650093_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR565/003/SRR5650093/SRR5650093_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR565/003/SRR5650093/SRR5650093_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR565/003/SRR5650093/SRR5650093_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR565/003/SRR5650093/SRR5650093_2.fastq.gz							7831058349	fb5bfa1b984ad1dae949f451cf6cf2e8	ftp.sra.ebi.ac.uk/vol1/srr/SRR565/003/SRR5650093	fasp.sra.ebi.ac.uk:/vol1/srr/SRR565/003/SRR5650093	ftp.sra.ebi.ac.uk/vol1/srr/SRR565/003/SRR5650093				p8775_mo2				2017-12-14
PRJNA385949	SRP108708	SAMN07199921	SRS2255185	SRX2887163	SRR5650094	SRA571102	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2000	p8775mo9		PAIRED	WGS	METAGENOMIC	RANDOM	17151796	3422225077	SUB2752764	2017-12-14	2017-12-14	Illumina HiSeq 2000 sequencing; p8775mo9	Longitudinal Stool Study of patients with IBD and controls	PRJNA385949	p8775mo9	p8775_mo9.1_kneaddata_paired_2.fq.gz	944069040;933303750	af0085f02c108290592c4d1a26ecf74c;93565766f5f40bf16fdaf36ff7a1909c	ftp.sra.ebi.ac.uk/vol1/fastq/SRR565/004/SRR5650094/SRR5650094_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR565/004/SRR5650094/SRR5650094_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR565/004/SRR5650094/SRR5650094_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR565/004/SRR5650094/SRR5650094_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR565/004/SRR5650094/SRR5650094_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR565/004/SRR5650094/SRR5650094_2.fastq.gz							1409968512	77b8d8b6e67400bea39845f0fcd07c32	ftp.sra.ebi.ac.uk/vol1/srr/SRR565/004/SRR5650094	fasp.sra.ebi.ac.uk:/vol1/srr/SRR565/004/SRR5650094	ftp.sra.ebi.ac.uk/vol1/srr/SRR565/004/SRR5650094				p8775_mo9				2017-12-14
PRJNA385949	SRP108708	SAMN07199922	SRS2255184	SRX2887162	SRR5650095	SRA571102	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2000	p8808mo10		PAIRED	WGS	METAGENOMIC	RANDOM	1013107	198223313	SUB2752764	2017-12-14	2017-12-14	Illumina HiSeq 2000 sequencing; p8808mo10	Longitudinal Stool Study of patients with IBD and controls	PRJNA385949	p8808mo10	p8808_mo10.1_kneaddata_paired_1.fq.gz	53556692;52357357	44f323e1ef3e62fef818e49a958f8e3d;7368811ff7035d2737582f8c27debe21	ftp.sra.ebi.ac.uk/vol1/fastq/SRR565/005/SRR5650095/SRR5650095_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR565/005/SRR5650095/SRR5650095_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR565/005/SRR5650095/SRR5650095_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR565/005/SRR5650095/SRR5650095_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR565/005/SRR5650095/SRR5650095_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR565/005/SRR5650095/SRR5650095_2.fastq.gz							80672032	ed3cbadf305758fd4efbe7ee955cba42	ftp.sra.ebi.ac.uk/vol1/srr/SRR565/005/SRR5650095	fasp.sra.ebi.ac.uk:/vol1/srr/SRR565/005/SRR5650095	ftp.sra.ebi.ac.uk/vol1/srr/SRR565/005/SRR5650095				p8808_mo10				2017-12-14
PRJNA385949	SRP108708	SAMN07199941	SRS2255183	SRX2887161	SRR5650096	SRA571102	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2000	p8816mo8		PAIRED	WGS	METAGENOMIC	RANDOM	17738144	3490310779	SUB2752764	2017-12-14	2017-12-14	Illumina HiSeq 2000 sequencing; p8816mo8	Longitudinal Stool Study of patients with IBD and controls	PRJNA385949	p8816mo8	p8816_mo8.1_kneaddata_paired_1.fq.gz	1493309445;1464104243	150649c31d7774e442d4811805e8dfe0;9bda09f958db7ed972117d7f240bb6c0	ftp.sra.ebi.ac.uk/vol1/fastq/SRR565/006/SRR5650096/SRR5650096_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR565/006/SRR5650096/SRR5650096_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR565/006/SRR5650096/SRR5650096_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR565/006/SRR5650096/SRR5650096_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR565/006/SRR5650096/SRR5650096_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR565/006/SRR5650096/SRR5650096_2.fastq.gz							2414077595	ae6554e0c02f9d7080b9728a602b4e66	ftp.sra.ebi.ac.uk/vol1/srr/SRR565/006/SRR5650096	fasp.sra.ebi.ac.uk:/vol1/srr/SRR565/006/SRR5650096	ftp.sra.ebi.ac.uk/vol1/srr/SRR565/006/SRR5650096				p8816_mo8				2017-12-14
